Date,Right ascension (in seconds),Declination (in arc seconds)
1016-01-01 07:00:00,81071.82,-39873.7
1016-01-01 19:00:00,81207.18,-39053.1
1016-01-02 07:00:00,81337.48,-38185.8
1016-01-02 19:00:00,81492.6,-37373.4
1016-01-03 07:00:00,81614.09,-36418.7
1016-01-03 19:00:00,81754.17,-35612.4
1016-01-04 07:00:00,81860.97,-34712.0
1016-01-04 19:00:00,82011.25,-33814.0
1016-01-05 07:00:00,82155.17,-32957.2
1016-01-05 19:00:00,82274.16,-32079.6
1016-01-06 07:00:00,82419.9,-31217.0
1016-01-06 19:00:00,82569.21,-30289.7
1016-01-07 07:00:00,82681.9,-29404.3
1016-01-07 19:00:00,82814.97,-28510.9
1016-01-08 07:00:00,82949.97,-27614.7
1016-01-08 19:00:00,83084.99,-26715.1
1016-01-09 07:00:00,83227.49,-25827.1
1016-01-09 19:00:00,83357.1,-24868.7
1016-01-10 07:00:00,83488.51,-23981.9
1016-01-10 19:00:00,83628.11,-23017.6
1016-01-11 07:00:00,83760.15,-22164.0
1016-01-11 19:00:00,83909.54,-21184.6
1016-01-12 07:00:00,84016.76,-20335.0
1016-01-12 19:00:00,84147.71,-19386.7
1016-01-13 07:00:00,84282.11,-18440.6
1016-01-13 19:00:00,84416.86,-17519.0
1016-01-14 07:00:00,84538.34,-16570.0
1016-01-14 19:00:00,84656.45,-15687.6
1016-01-15 07:00:00,84789.84,-14746.8
1016-01-15 19:00:00,84940.48,-13791.8
1016-01-16 07:00:00,85055.55,-12912.3
1016-01-16 19:00:00,85211.18,-11927.4
1016-01-17 07:00:00,85338.75,-10972.5
1016-01-17 19:00:00,85446.96,-10114.6
1016-01-18 07:00:00,85591.8,-9124.1
1016-01-18 19:00:00,85725.64,-8201.6
1016-01-19 07:00:00,85835.16,-7258.6
1016-01-19 19:00:00,85978.83,-6213.5
1016-01-20 07:00:00,86104.6,-5363.2
1016-01-20 19:00:00,86229.53,-4351.8
1016-01-21 07:00:00,86368.54,-3446.6
1016-01-21 19:00:00,101.32,-2516.9
1016-01-22 07:00:00,217.66,-1537.1
1016-01-22 19:00:00,353.4,-645.6
1016-01-23 07:00:00,487.86,264.4
1016-01-23 19:00:00,610.46,1229.8
1016-01-24 07:00:00,737.71,2247.4
1016-01-24 19:00:00,853.87,3148.9
1016-01-25 07:00:00,974.05,4068.0
1016-01-25 19:00:00,1109.07,4988.3
1016-01-26 07:00:00,1236.11,5925.5
1016-01-26 19:00:00,1388.67,6914.5
1016-01-27 07:00:00,1510.84,7827.5
1016-01-27 19:00:00,1643.2,8796.0
1016-01-28 07:00:00,1768.33,9720.7
1016-01-28 19:00:00,1890.45,10705.2
1016-01-29 07:00:00,2020.46,11610.1
1016-01-29 19:00:00,2146.8,12580.0
1016-01-30 07:00:00,2267.56,13506.5
1016-01-30 19:00:00,2399.11,14435.0
1016-01-31 07:00:00,2534.64,15378.0
1016-01-31 19:00:00,2646.49,16332.8
1016-02-01 07:00:00,2765.03,17231.2
1016-02-01 19:00:00,2888.6,18183.5
1016-02-02 07:00:00,3033.91,19084.2
1016-02-02 19:00:00,3140.54,20026.5
1016-02-03 07:00:00,3282.34,20962.0
1016-02-03 19:00:00,3412.27,21856.1
1016-02-04 07:00:00,3539.59,22744.3
1016-02-04 19:00:00,3658.92,23678.5
1016-02-05 07:00:00,3797.55,24619.5
1016-02-05 19:00:00,3901.15,25485.0
1016-02-06 07:00:00,4052.9,26444.4
1016-02-06 19:00:00,4173.25,27406.6
1016-02-07 07:00:00,4296.83,28306.0
1016-02-07 19:00:00,4421.61,29208.2
1016-02-08 07:00:00,4543.34,30021.8
1016-02-08 19:00:00,4674.82,30995.1
1016-02-09 07:00:00,4819.02,31837.3
1016-02-09 19:00:00,4940.49,32772.9
1016-02-10 07:00:00,5067.7,33678.4
1016-02-10 19:00:00,5184.75,34527.8
1016-02-11 07:00:00,5308.87,35485.2
1016-02-11 19:00:00,5441.38,36284.8
1016-02-12 07:00:00,5578.37,37179.2
1016-02-12 19:00:00,5689.12,38106.2
1016-02-13 07:00:00,5798.66,39005.5
1016-02-13 19:00:00,5950.17,39832.3
1016-02-14 07:00:00,6072.86,40672.1
1016-02-14 19:00:00,6207.56,41587.1
1016-02-15 07:00:00,6320.44,42436.7
1016-02-15 19:00:00,6445.14,43294.7
1016-02-16 07:00:00,6577.42,44061.9
1016-02-16 19:00:00,6702.61,45033.5
1016-02-17 07:00:00,6831.32,45796.3
1016-02-17 19:00:00,6949.86,46665.0
1016-02-18 07:00:00,7096.91,47536.8
1016-02-18 19:00:00,7205.28,48367.6
1016-02-19 07:00:00,7350.78,49140.7
1016-02-19 19:00:00,7492.36,50002.5
1016-02-20 07:00:00,7585.8,50772.8
1016-02-20 19:00:00,7710.78,51626.5
1016-02-21 07:00:00,7845.61,52413.9
1016-02-21 19:00:00,7974.26,53214.0
1016-02-22 07:00:00,8109.45,54029.7
1016-02-22 19:00:00,8239.5,54878.3
1016-02-23 07:00:00,8352.82,55574.5
1016-02-23 19:00:00,8488.5,56397.6
1016-02-24 07:00:00,8595.72,57119.6
1016-02-24 19:00:00,8733.12,57987.6
1016-02-25 07:00:00,8865.62,58688.9
1016-02-25 19:00:00,8994.43,59495.2
1016-02-26 07:00:00,9153.67,60192.3
1016-02-26 19:00:00,9245.39,61034.5
1016-02-27 07:00:00,9366.53,61748.5
1016-02-27 19:00:00,9498.82,62456.1
1016-02-28 07:00:00,9638.06,63198.3
1016-02-28 19:00:00,9757.12,63941.4
1016-02-29 07:00:00,9896.5,64614.5
1016-02-29 19:00:00,10029.13,65355.2
1016-03-01 07:00:00,10145.98,66063.1
1016-03-01 19:00:00,10263.7,66782.3
1016-03-02 07:00:00,10396.54,67413.3
1016-03-02 19:00:00,10527.72,68207.9
1016-03-03 07:00:00,10647.51,68883.4
1016-03-03 19:00:00,10784.27,69507.2
1016-03-04 07:00:00,10905.17,70145.2
1016-03-04 19:00:00,11049.58,70869.5
1016-03-05 07:00:00,11187.06,71506.2
1016-03-05 19:00:00,11295.61,72179.5
1016-03-06 07:00:00,11433.48,72810.6
1016-03-06 19:00:00,11552.73,73467.9
1016-03-07 07:00:00,11668.23,74090.7
1016-03-07 19:00:00,11802.64,74787.9
1016-03-08 07:00:00,11941.51,75394.6
1016-03-08 19:00:00,12053.46,75974.0
1016-03-09 07:00:00,12176.29,76588.5
1016-03-09 19:00:00,12316.02,77154.9
1016-03-10 07:00:00,12448.19,77782.8
1016-03-10 19:00:00,12574.9,78386.2
1016-03-11 07:00:00,12711.12,78928.6
1016-03-11 19:00:00,12822.78,79542.2
1016-03-12 07:00:00,12961.24,80004.2
1016-03-12 19:00:00,13095.08,80637.5
1016-03-13 07:00:00,13206.22,81227.2
1016-03-13 19:00:00,13349.78,81727.1
1016-03-14 07:00:00,13464.38,82247.4
1016-03-14 19:00:00,13594.92,82796.3
1016-03-15 07:00:00,13712.58,83343.6
1016-03-15 19:00:00,13859.18,83843.3
1016-03-16 07:00:00,13975.51,84308.7
1016-03-16 19:00:00,14100.26,84829.6
1016-03-17 07:00:00,14219.85,85296.7
1016-03-17 19:00:00,14354.02,85832.4
1016-03-18 07:00:00,14475.18,86269.5
1016-03-18 19:00:00,14613.69,86785.8
1016-03-19 07:00:00,14720.38,87263.3
1016-03-19 19:00:00,14849.58,87676.3
1016-03-20 07:00:00,14964.22,88135.7
1016-03-20 19:00:00,15090.59,88546.9
1016-03-21 07:00:00,15220.45,88970.7
1016-03-21 19:00:00,15343.69,89396.0
1016-03-22 07:00:00,15467.87,89841.9
1016-03-22 19:00:00,15600.57,90225.2
1016-03-23 07:00:00,15709.79,90616.5
1016-03-23 19:00:00,15847.66,91026.7
1016-03-24 07:00:00,15960.44,91393.6
1016-03-24 19:00:00,16083.05,91786.9
1016-03-25 07:00:00,16189.25,92119.0
1016-03-25 19:00:00,16307.67,92460.1
1016-03-26 07:00:00,16460.37,92852.5
1016-03-26 19:00:00,16562.9,93165.3
1016-03-27 07:00:00,16684.42,93498.4
1016-03-27 19:00:00,16793.48,93811.9
1016-03-28 07:00:00,16920.69,94163.2
1016-03-28 19:00:00,17047.69,94470.2
1016-03-29 07:00:00,17156.71,94746.9
1016-03-29 19:00:00,17275.44,95016.2
1016-03-30 07:00:00,17386.41,95318.7
1016-03-30 19:00:00,17508.02,95580.2
1016-03-31 07:00:00,17623.76,95902.9
1016-03-31 19:00:00,17730.9,96147.3
1016-04-01 07:00:00,17859.43,96394.6
1016-04-01 19:00:00,17968.33,96630.9
1016-04-02 07:00:00,18058.91,96843.3
1016-04-02 19:00:00,18199.34,97134.0
1016-04-03 07:00:00,18314.13,97300.3
1016-04-03 19:00:00,18407.32,97555.5
1016-04-04 07:00:00,18512.85,97719.7
1016-04-04 19:00:00,18613.22,97927.3
1016-04-05 07:00:00,18742.77,98179.6
1016-04-05 19:00:00,18845.12,98356.2
1016-04-06 07:00:00,18950.74,98438.4
1016-04-06 19:00:00,19074.27,98657.2
1016-04-07 07:00:00,19166.77,98865.4
1016-04-07 19:00:00,19271.61,99001.0
1016-04-08 07:00:00,19366.65,99099.0
1016-04-08 19:00:00,19482.52,99303.1
1016-04-09 07:00:00,19582.18,99399.8
1016-04-09 19:00:00,19673.76,99536.4
1016-04-10 07:00:00,19781.13,99665.0
1016-04-10 19:00:00,19894.48,99777.1
1016-04-11 07:00:00,19959.76,99861.9
1016-04-11 19:00:00,20048.17,99990.1
1016-04-12 07:00:00,20177.16,100021.5
1016-04-12 19:00:00,20254.43,100119.0
1016-04-13 07:00:00,20358.84,100245.7
1016-04-13 19:00:00,20447.06,100332.5
1016-04-14 07:00:00,20541.67,100305.3
1016-04-14 19:00:00,20626.88,100397.8
1016-04-15 07:00:00,20725.23,100420.8
1016-04-15 19:00:00,20795.56,100499.3
1016-04-16 07:00:00,20897.81,100497.3
1016-04-16 19:00:00,20970.03,100591.9
1016-04-17 07:00:00,21062.39,100520.4
1016-04-17 19:00:00,21148.21,100614.8
1016-04-18 07:00:00,21233.36,100590.6
1016-04-18 19:00:00,21312.21,100620.3
1016-04-19 07:00:00,21384.24,100609.8
1016-04-19 19:00:00,21450.19,100562.8
1016-04-20 07:00:00,21518.31,100563.2
1016-04-20 19:00:00,21619.61,100605.8
1016-04-21 07:00:00,21666.91,100499.2
1016-04-21 19:00:00,21738.98,100505.6
1016-04-22 07:00:00,21818.12,100517.6
1016-04-22 19:00:00,21888.86,100453.4
1016-04-23 07:00:00,21943.39,100384.0
1016-04-23 19:00:00,22008.92,100302.4
1016-04-24 07:00:00,22080.16,100221.3
1016-04-24 19:00:00,22126.26,100205.8
1016-04-25 07:00:00,22189.6,100041.5
1016-04-25 19:00:00,22241.85,100030.6
1016-04-26 07:00:00,22297.25,99963.8
1016-04-26 19:00:00,22357.05,99857.1
1016-04-27 07:00:00,22392.64,99708.7
1016-04-27 19:00:00,22448.19,99658.8
1016-04-28 07:00:00,22487.78,99532.6
1016-04-28 19:00:00,22557.74,99474.6
1016-04-29 07:00:00,22578.33,99308.4
1016-04-29 19:00:00,22623.33,99169.4
1016-04-30 07:00:00,22649.13,99075.5
1016-04-30 19:00:00,22687.01,98974.0
1016-05-01 07:00:00,22718.15,98852.0
1016-05-01 19:00:00,22758.72,98668.3
1016-05-02 07:00:00,22783.35,98559.9
1016-05-02 19:00:00,22807.05,98361.7
1016-05-03 07:00:00,22844.37,98178.4
1016-05-03 19:00:00,22840.68,98044.6
1016-05-04 07:00:00,22871.79,97878.4
1016-05-04 19:00:00,22868.1,97670.7
1016-05-05 07:00:00,22890.78,97496.1
1016-05-05 19:00:00,22900.71,97304.6
1016-05-06 07:00:00,22920.73,97129.0
1016-05-06 19:00:00,22922.53,96884.8
1016-05-07 07:00:00,22924.83,96758.4
1016-05-07 19:00:00,22915.55,96522.4
1016-05-08 07:00:00,22923.13,96310.6
1016-05-08 19:00:00,22912.99,96106.0
1016-05-09 07:00:00,22905.26,95870.0
1016-05-09 19:00:00,22900.21,95602.4
1016-05-10 07:00:00,22892.87,95391.3
1016-05-10 19:00:00,22884.55,95116.1
1016-05-11 07:00:00,22863.08,94959.2
1016-05-11 19:00:00,22823.17,94699.0
1016-05-12 07:00:00,22802.11,94402.3
1016-05-12 19:00:00,22778.62,94173.0
1016-05-13 07:00:00,22753.98,93862.1
1016-05-13 19:00:00,22730.62,93599.7
1016-05-14 07:00:00,22691.19,93322.6
1016-05-14 19:00:00,22641.73,93030.6
1016-05-15 07:00:00,22605.77,92672.5
1016-05-15 19:00:00,22557.63,92394.1
1016-05-16 07:00:00,22518.17,92030.5
1016-05-16 19:00:00,22477.86,91731.7
1016-05-17 07:00:00,22429.84,91459.0
1016-05-17 19:00:00,22359.67,91123.8
1016-05-18 07:00:00,22319.93,90745.9
1016-05-18 19:00:00,22263.3,90417.0
1016-05-19 07:00:00,22212.29,90049.5
1016-05-19 19:00:00,22139.93,89738.7
1016-05-20 07:00:00,22092.03,89358.4
1016-05-20 19:00:00,22023.87,88958.9
1016-05-21 07:00:00,21950.56,88603.7
1016-05-21 19:00:00,21872.24,88247.3
1016-05-22 07:00:00,21801.37,87842.1
1016-05-22 19:00:00,21741.4,87415.2
1016-05-23 07:00:00,21670.68,87015.8
1016-05-23 19:00:00,21580.88,86626.6
1016-05-24 07:00:00,21527.07,86216.1
1016-05-24 19:00:00,21447.5,85821.3
