Date,Right ascension (in seconds),Declination (in arc seconds)
1017-01-01 07:00:00,67800.21,-82351.1
1017-01-01 19:00:00,67954.47,-82235.8
1017-01-02 07:00:00,68124.12,-82098.1
1017-01-02 19:00:00,68289.78,-81941.9
1017-01-03 07:00:00,68445.11,-81807.5
1017-01-03 19:00:00,68613.32,-81650.5
1017-01-04 07:00:00,68783.29,-81480.2
1017-01-04 19:00:00,68935.07,-81273.8
1017-01-05 07:00:00,69098.03,-81108.1
1017-01-05 19:00:00,69260.62,-80878.6
1017-01-06 07:00:00,69425.72,-80642.4
1017-01-06 19:00:00,69582.88,-80460.1
1017-01-07 07:00:00,69739.38,-80210.6
1017-01-07 19:00:00,69908.29,-79978.0
1017-01-08 07:00:00,70059.63,-79740.7
1017-01-08 19:00:00,70224.19,-79451.4
1017-01-09 07:00:00,70395.17,-79145.9
1017-01-09 19:00:00,70538.73,-78874.8
1017-01-10 07:00:00,70704.96,-78618.5
1017-01-10 19:00:00,70867.22,-78288.7
1017-01-11 07:00:00,71029.3,-78004.1
1017-01-11 19:00:00,71181.44,-77588.9
1017-01-12 07:00:00,71349.64,-77309.7
1017-01-12 19:00:00,71505.52,-76940.5
1017-01-13 07:00:00,71669.8,-76610.6
1017-01-13 19:00:00,71823.77,-76235.7
1017-01-14 07:00:00,71982.75,-75884.5
1017-01-14 19:00:00,72145.15,-75504.0
1017-01-15 07:00:00,72301.04,-75097.0
1017-01-15 19:00:00,72459.64,-74693.4
1017-01-16 07:00:00,72618.89,-74296.9
1017-01-16 19:00:00,72773.23,-73840.5
1017-01-17 07:00:00,72936.79,-73448.3
1017-01-17 19:00:00,73087.17,-73023.3
1017-01-18 07:00:00,73248.68,-72554.7
1017-01-18 19:00:00,73403.27,-72112.3
1017-01-19 07:00:00,73558.41,-71645.0
1017-01-19 19:00:00,73701.76,-71162.9
1017-01-20 07:00:00,73868.42,-70644.8
1017-01-20 19:00:00,74022.68,-70197.8
1017-01-21 07:00:00,74177.74,-69721.1
1017-01-21 19:00:00,74333.12,-69146.9
1017-01-22 07:00:00,74482.75,-68684.1
1017-01-22 19:00:00,74644.67,-68102.4
1017-01-23 07:00:00,74802.84,-67589.4
1017-01-23 19:00:00,74954.61,-67069.0
1017-01-24 07:00:00,75104.89,-66495.5
1017-01-24 19:00:00,75256.94,-65941.8
1017-01-25 07:00:00,75411.85,-65396.5
1017-01-25 19:00:00,75571.54,-64856.2
1017-01-26 07:00:00,75716.34,-64223.3
1017-01-26 19:00:00,75873.97,-63636.1
1017-01-27 07:00:00,76023.48,-63050.3
1017-01-27 19:00:00,76173.12,-62448.8
1017-01-28 07:00:00,76327.46,-61868.4
1017-01-28 19:00:00,76473.81,-61246.1
1017-01-29 07:00:00,76625.58,-60613.8
1017-01-29 19:00:00,76774.74,-59943.1
1017-01-30 07:00:00,76924.86,-59323.5
1017-01-30 19:00:00,77072.23,-58689.9
1017-01-31 07:00:00,77225.8,-58027.5
1017-01-31 19:00:00,77368.2,-57381.8
1017-02-01 07:00:00,77522.36,-56730.1
1017-02-01 19:00:00,77668.37,-56077.3
1017-02-02 07:00:00,77820.85,-55403.5
1017-02-02 19:00:00,77962.84,-54683.7
1017-02-03 07:00:00,78110.95,-53980.2
1017-02-03 19:00:00,78254.95,-53273.9
1017-02-04 07:00:00,78401.5,-52598.3
1017-02-04 19:00:00,78548.96,-51902.1
1017-02-05 07:00:00,78704.71,-51135.2
1017-02-05 19:00:00,78850.69,-50413.5
1017-02-06 07:00:00,78988.13,-49748.7
1017-02-06 19:00:00,79135.3,-48959.1
1017-02-07 07:00:00,79279.59,-48263.8
1017-02-07 19:00:00,79426.08,-47486.5
1017-02-08 07:00:00,79578.5,-46741.6
1017-02-08 19:00:00,79717.51,-46002.2
1017-02-09 07:00:00,79869.64,-45232.5
1017-02-09 19:00:00,80006.05,-44539.6
1017-02-10 07:00:00,80151.15,-43663.4
1017-02-10 19:00:00,80291.33,-42935.7
1017-02-11 07:00:00,80442.99,-42168.6
1017-02-11 19:00:00,80581.89,-41387.6
1017-02-12 07:00:00,80719.9,-40588.5
1017-02-12 19:00:00,80869.97,-39841.5
1017-02-13 07:00:00,81005.04,-38964.1
1017-02-13 19:00:00,81144.45,-38170.4
1017-02-14 07:00:00,81291.37,-37383.0
1017-02-14 19:00:00,81433.13,-36644.0
1017-02-15 07:00:00,81578.71,-35758.6
1017-02-15 19:00:00,81716.46,-34974.0
1017-02-16 07:00:00,81857.12,-34153.7
1017-02-16 19:00:00,81993.15,-33279.4
1017-02-17 07:00:00,82143.9,-32446.3
1017-02-17 19:00:00,82280.57,-31673.3
1017-02-18 07:00:00,82418.26,-30768.1
1017-02-18 19:00:00,82560.42,-29971.9
1017-02-19 07:00:00,82698.26,-29123.5
1017-02-19 19:00:00,82838.18,-28292.9
1017-02-20 07:00:00,82981.48,-27443.6
1017-02-20 19:00:00,83111.72,-26577.3
1017-02-21 07:00:00,83256.65,-25726.8
1017-02-21 19:00:00,83397.76,-24888.2
1017-02-22 07:00:00,83535.88,-23963.6
1017-02-22 19:00:00,83670.91,-23163.9
1017-02-23 07:00:00,83812.02,-22259.7
1017-02-23 19:00:00,83936.6,-21397.9
1017-02-24 07:00:00,84089.53,-20505.4
1017-02-24 19:00:00,84229.17,-19697.0
1017-02-25 07:00:00,84373.12,-18787.8
