Date,Right ascension (in seconds),Declination (in arc seconds)
1031-01-01 07:00:00,60621.68,-68947.7
1031-01-01 19:00:00,60768.45,-69198.5
1031-01-02 07:00:00,60907.18,-69488.0
1031-01-02 19:00:00,61002.02,-69708.6
1031-01-03 07:00:00,61144.3,-69998.1
1031-01-03 19:00:00,61295.41,-70205.0
1031-01-04 07:00:00,61406.22,-70495.6
1031-01-04 19:00:00,61559.77,-70772.5
1031-01-05 07:00:00,61678.95,-70983.4
1031-01-05 19:00:00,61814.44,-71219.9
1031-01-06 07:00:00,61925.67,-71459.4
1031-01-06 19:00:00,62092.92,-71684.4
1031-01-07 07:00:00,62230.85,-71857.6
1031-01-07 19:00:00,62363.92,-72096.1
1031-01-08 07:00:00,62495.07,-72264.6
1031-01-08 19:00:00,62670.11,-72534.1
1031-01-09 07:00:00,62777.6,-72678.9
1031-01-09 19:00:00,62912.95,-72870.8
1031-01-10 07:00:00,63066.4,-73076.3
1031-01-10 19:00:00,63186.0,-73257.6
1031-01-11 07:00:00,63334.68,-73414.8
1031-01-11 19:00:00,63457.4,-73527.0
1031-01-12 07:00:00,63634.88,-73711.1
1031-01-12 19:00:00,63752.73,-73850.8
1031-01-13 07:00:00,63895.87,-73994.4
1031-01-13 19:00:00,64028.22,-74169.4
1031-01-14 07:00:00,64165.55,-74299.4
1031-01-14 19:00:00,64311.45,-74405.5
1031-01-15 07:00:00,64465.19,-74497.8
1031-01-15 19:00:00,64596.13,-74646.8
1031-01-16 07:00:00,64754.05,-74729.4
1031-01-16 19:00:00,64890.89,-74812.8
1031-01-17 07:00:00,65045.47,-74890.1
1031-01-17 19:00:00,65159.58,-74986.0
1031-01-18 07:00:00,65300.14,-75054.5
1031-01-18 19:00:00,65439.65,-75108.2
1031-01-19 07:00:00,65601.3,-75179.3
1031-01-19 19:00:00,65758.35,-75249.8
1031-01-20 07:00:00,65907.26,-75240.9
1031-01-20 19:00:00,66025.41,-75321.3
1031-01-21 07:00:00,66157.55,-75296.7
1031-01-21 19:00:00,66317.56,-75403.5
1031-01-22 07:00:00,66440.34,-75387.3
1031-01-22 19:00:00,66601.47,-75379.4
1031-01-23 07:00:00,66762.32,-75392.1
1031-01-23 19:00:00,66925.4,-75325.6
1031-01-24 07:00:00,67050.24,-75355.0
1031-01-24 19:00:00,67203.08,-75313.9
1031-01-25 07:00:00,67329.85,-75271.7
1031-01-25 19:00:00,67470.33,-75243.6
1031-01-26 07:00:00,67609.77,-75163.8
1031-01-26 19:00:00,67777.77,-75147.0
1031-01-27 07:00:00,67900.29,-75055.9
1031-01-27 19:00:00,68043.35,-74945.8
1031-01-28 07:00:00,68226.58,-74879.5
1031-01-28 19:00:00,68370.52,-74803.2
1031-01-29 07:00:00,68514.05,-74685.4
1031-01-29 19:00:00,68677.35,-74576.3
1031-01-30 07:00:00,68805.16,-74465.4
1031-01-30 19:00:00,68950.3,-74325.6
1031-01-31 07:00:00,69087.57,-74222.6
1031-01-31 19:00:00,69252.08,-74049.5
1031-02-01 07:00:00,69364.62,-73911.2
1031-02-01 19:00:00,69502.67,-73689.4
1031-02-02 07:00:00,69697.75,-73563.7
1031-02-02 19:00:00,69841.15,-73378.9
1031-02-03 07:00:00,69971.18,-73245.5
1031-02-03 19:00:00,70121.08,-73064.3
1031-02-04 07:00:00,70270.35,-72847.3
1031-02-04 19:00:00,70436.66,-72632.7
1031-02-05 07:00:00,70563.16,-72392.9
1031-02-05 19:00:00,70718.26,-72202.6
1031-02-06 07:00:00,70845.08,-71940.9
1031-02-06 19:00:00,70988.4,-71667.6
1031-02-07 07:00:00,71172.98,-71469.7
1031-02-07 19:00:00,71312.73,-71202.6
1031-02-08 07:00:00,71432.91,-70914.0
1031-02-08 19:00:00,71595.63,-70668.0
1031-02-09 07:00:00,71764.12,-70373.5
1031-02-09 19:00:00,71879.29,-70069.4
1031-02-10 07:00:00,72011.64,-69805.7
1031-02-10 19:00:00,72146.56,-69463.0
1031-02-11 07:00:00,72359.18,-69176.4
1031-02-11 19:00:00,72475.54,-68838.7
1031-02-12 07:00:00,72614.94,-68496.6
1031-02-12 19:00:00,72781.51,-68148.4
1031-02-13 07:00:00,72902.63,-67817.1
1031-02-13 19:00:00,73041.01,-67427.6
1031-02-14 07:00:00,73205.12,-67126.3
1031-02-14 19:00:00,73368.64,-66760.0
1031-02-15 07:00:00,73500.81,-66341.6
1031-02-15 19:00:00,73662.73,-65946.0
1031-02-16 07:00:00,73813.47,-65556.5
1031-02-16 19:00:00,73949.7,-65160.1
1031-02-17 07:00:00,74074.96,-64762.9
1031-02-17 19:00:00,74241.81,-64390.4
1031-02-18 07:00:00,74367.61,-63931.8
1031-02-18 19:00:00,74529.96,-63480.8
1031-02-19 07:00:00,74678.03,-63033.7
1031-02-19 19:00:00,74802.12,-62597.3
1031-02-20 07:00:00,74946.16,-62119.7
1031-02-20 19:00:00,75079.59,-61687.7
1031-02-21 07:00:00,75265.87,-61177.3
1031-02-21 19:00:00,75401.39,-60735.2
1031-02-22 07:00:00,75517.22,-60223.8
1031-02-22 19:00:00,75661.9,-59739.8
1031-02-23 07:00:00,75845.54,-59232.5
1031-02-23 19:00:00,75975.27,-58752.5
1031-02-24 07:00:00,76115.39,-58212.4
1031-02-24 19:00:00,76246.62,-57688.1
1031-02-25 07:00:00,76416.39,-57194.0
1031-02-25 19:00:00,76534.09,-56651.0
1031-02-26 07:00:00,76674.38,-56137.4
1031-02-26 19:00:00,76826.24,-55547.3
1031-02-27 07:00:00,76937.97,-55025.6
1031-02-27 19:00:00,77078.92,-54455.1
1031-02-28 07:00:00,77243.57,-53874.2
1031-02-28 19:00:00,77423.8,-53298.2
1031-03-01 07:00:00,77554.22,-52748.6
1031-03-01 19:00:00,77665.74,-52141.9
1031-03-02 07:00:00,77804.16,-51557.2
1031-03-02 19:00:00,77961.32,-51017.9
1031-03-03 07:00:00,78115.62,-50385.8
1031-03-03 19:00:00,78231.33,-49769.2
1031-03-04 07:00:00,78394.52,-49159.3
1031-03-04 19:00:00,78524.57,-48544.5
1031-03-05 07:00:00,78665.66,-47921.7
1031-03-05 19:00:00,78824.53,-47286.5
1031-03-06 07:00:00,78972.06,-46666.6
1031-03-06 19:00:00,79094.66,-46024.7
1031-03-07 07:00:00,79224.75,-45344.6
1031-03-07 19:00:00,79351.6,-44702.2
1031-03-08 07:00:00,79522.68,-44044.1
1031-03-08 19:00:00,79638.13,-43351.0
1031-03-09 07:00:00,79777.94,-42726.8
1031-03-09 19:00:00,79926.97,-42052.4
1031-03-10 07:00:00,80033.09,-41409.6
1031-03-10 19:00:00,80204.07,-40671.2
1031-03-11 07:00:00,80330.77,-39977.4
1031-03-11 19:00:00,80451.41,-39318.6
1031-03-12 07:00:00,80601.28,-38561.4
1031-03-12 19:00:00,80755.11,-37928.8
1031-03-13 07:00:00,80899.3,-37173.9
1031-03-13 19:00:00,81014.14,-36455.3
1031-03-14 07:00:00,81176.32,-35773.5
1031-03-14 19:00:00,81300.87,-35059.7
1031-03-15 07:00:00,81469.25,-34339.8
1031-03-15 19:00:00,81570.63,-33617.4
1031-03-16 07:00:00,81693.12,-32851.2
1031-03-16 19:00:00,81848.71,-32166.0
1031-03-17 07:00:00,81980.22,-31433.1
1031-03-17 19:00:00,82118.87,-30639.2
1031-03-18 07:00:00,82254.4,-29932.7
1031-03-18 19:00:00,82403.3,-29179.2
1031-03-19 07:00:00,82531.99,-28418.8
1031-03-19 19:00:00,82667.7,-27663.8
1031-03-20 07:00:00,82805.11,-26886.8
1031-03-20 19:00:00,82924.2,-26095.3
1031-03-21 07:00:00,83071.67,-25352.3
1031-03-21 19:00:00,83211.99,-24604.7
1031-03-22 07:00:00,83337.25,-23793.5
1031-03-22 19:00:00,83497.22,-23038.0
1031-03-23 07:00:00,83625.01,-22272.6
1031-03-23 19:00:00,83745.93,-21483.3
1031-03-24 07:00:00,83869.88,-20671.4
1031-03-24 19:00:00,84035.73,-19885.6
1031-03-25 07:00:00,84154.99,-19098.1
1031-03-25 19:00:00,84284.49,-18334.9
1031-03-26 07:00:00,84395.44,-17511.7
1031-03-26 19:00:00,84561.9,-16717.5
1031-03-27 07:00:00,84700.49,-15927.1
1031-03-27 19:00:00,84818.31,-15068.1
1031-03-28 07:00:00,84985.7,-14284.3
1031-03-28 19:00:00,85103.21,-13522.4
1031-03-29 07:00:00,85210.82,-12685.5
1031-03-29 19:00:00,85360.16,-11887.4
1031-03-30 07:00:00,85512.33,-11057.0
1031-03-30 19:00:00,85638.28,-10294.5
1031-03-31 07:00:00,85744.24,-9424.3
1031-03-31 19:00:00,85907.73,-8608.0
1031-04-01 07:00:00,86021.3,-7806.6
1031-04-01 19:00:00,86166.66,-7019.4
1031-04-02 07:00:00,86285.42,-6142.2
1031-04-02 19:00:00,35.23,-5340.9
1031-04-03 07:00:00,169.97,-4497.7
1031-04-03 19:00:00,312.61,-3655.5
1031-04-04 07:00:00,423.82,-2868.0
1031-04-04 19:00:00,596.11,-2006.1
1031-04-05 07:00:00,690.61,-1240.9
1031-04-05 19:00:00,839.95,-365.9
1031-04-06 07:00:00,973.69,456.9
1031-04-06 19:00:00,1096.54,1288.5
1031-04-07 07:00:00,1238.17,2119.5
1031-04-07 19:00:00,1365.81,2951.9
1031-04-08 07:00:00,1510.69,3745.5
1031-04-08 19:00:00,1609.88,4635.1
1031-04-09 07:00:00,1761.63,5416.0
1031-04-09 19:00:00,1904.57,6303.6
1031-04-10 07:00:00,2049.71,7117.1
1031-04-10 19:00:00,2162.03,7944.1
1031-04-11 07:00:00,2326.02,8795.8
1031-04-11 19:00:00,2449.26,9591.7
1031-04-12 07:00:00,2583.64,10393.2
1031-04-12 19:00:00,2706.47,11218.3
1031-04-13 07:00:00,2838.91,12092.6
1031-04-13 19:00:00,2952.47,12883.0
1031-04-14 07:00:00,3103.41,13725.8
1031-04-14 19:00:00,3253.23,14534.1
1031-04-15 07:00:00,3364.18,15390.0
1031-04-15 19:00:00,3514.05,16188.3
1031-04-16 07:00:00,3627.52,17036.0
1031-04-16 19:00:00,3772.83,17861.3
1031-04-17 07:00:00,3932.08,18710.4
1031-04-17 19:00:00,4068.54,19522.8
1031-04-18 07:00:00,4168.31,20332.7
1031-04-18 19:00:00,4279.06,21133.7
1031-04-19 07:00:00,4454.4,21972.1
1031-04-19 19:00:00,4585.94,22796.7
1031-04-20 07:00:00,4748.31,23614.6
1031-04-20 19:00:00,4871.12,24434.6
1031-04-21 07:00:00,5002.0,25236.2
1031-04-21 19:00:00,5143.97,26026.2
1031-04-22 07:00:00,5262.58,26828.5
1031-04-22 19:00:00,5384.4,27621.5
1031-04-23 07:00:00,5515.0,28428.2
1031-04-23 19:00:00,5679.38,29222.9
1031-04-24 07:00:00,5800.05,30058.1
1031-04-24 19:00:00,5976.22,30811.3
