Date,Right ascension (in seconds),Declination (in arc seconds)
1039-01-01 07:00:00,60626.82,-69253.6
1039-01-01 19:00:00,60750.9,-69516.3
1039-01-02 07:00:00,60897.13,-69787.6
1039-01-02 19:00:00,61031.23,-70034.2
1039-01-03 07:00:00,61162.25,-70292.0
1039-01-03 19:00:00,61284.63,-70568.5
1039-01-04 07:00:00,61448.82,-70819.8
1039-01-04 19:00:00,61568.22,-71073.3
1039-01-05 07:00:00,61722.39,-71312.6
1039-01-05 19:00:00,61824.29,-71577.9
1039-01-06 07:00:00,61981.98,-71781.1
1039-01-06 19:00:00,62079.54,-71976.3
1039-01-07 07:00:00,62234.01,-72173.4
1039-01-07 19:00:00,62387.28,-72410.2
1039-01-08 07:00:00,62532.97,-72617.0
1039-01-08 19:00:00,62678.76,-72845.6
1039-01-09 07:00:00,62805.63,-73030.6
1039-01-09 19:00:00,62947.36,-73191.9
1039-01-10 07:00:00,63064.15,-73391.1
1039-01-10 19:00:00,63232.63,-73570.7
1039-01-11 07:00:00,63362.26,-73731.4
1039-01-11 19:00:00,63512.67,-73878.7
1039-01-12 07:00:00,63672.42,-74068.1
1039-01-12 19:00:00,63791.06,-74205.9
1039-01-13 07:00:00,63913.49,-74338.2
1039-01-13 19:00:00,64064.69,-74475.3
1039-01-14 07:00:00,64207.96,-74600.2
1039-01-14 19:00:00,64354.86,-74697.5
1039-01-15 07:00:00,64513.64,-74831.8
1039-01-15 19:00:00,64628.18,-74901.6
1039-01-16 07:00:00,64782.03,-75022.4
1039-01-16 19:00:00,64934.08,-75107.1
1039-01-17 07:00:00,65079.83,-75200.0
1039-01-17 19:00:00,65236.72,-75245.3
1039-01-18 07:00:00,65357.75,-75335.3
1039-01-18 19:00:00,65521.48,-75397.7
1039-01-19 07:00:00,65659.73,-75453.4
1039-01-19 19:00:00,65780.87,-75520.6
1039-01-20 07:00:00,65927.33,-75539.6
1039-01-20 19:00:00,66109.83,-75573.2
1039-01-21 07:00:00,66244.88,-75608.4
1039-01-21 19:00:00,66394.5,-75614.9
1039-01-22 07:00:00,66520.12,-75612.5
1039-01-22 19:00:00,66647.5,-75623.9
1039-01-23 07:00:00,66821.36,-75619.2
1039-01-23 19:00:00,66973.47,-75580.0
1039-01-24 07:00:00,67110.43,-75561.9
1039-01-24 19:00:00,67256.73,-75511.6
