Date,Right ascension (in seconds),Declination (in arc seconds)
1023-01-01 07:00:00,60623.31,-68655.3
1023-01-01 19:00:00,60774.13,-68890.5
1023-01-02 07:00:00,60880.15,-69170.5
1023-01-02 19:00:00,61041.38,-69411.3
1023-01-03 07:00:00,61146.82,-69723.0
1023-01-03 19:00:00,61277.57,-69937.6
1023-01-04 07:00:00,61433.74,-70183.3
1023-01-04 19:00:00,61548.65,-70381.4
1023-01-05 07:00:00,61693.37,-70680.0
1023-01-05 19:00:00,61823.75,-70898.1
1023-01-06 07:00:00,61949.44,-71116.3
1023-01-06 19:00:00,62079.86,-71345.9
1023-01-07 07:00:00,62205.46,-71553.3
1023-01-07 19:00:00,62346.92,-71806.4
1023-01-08 07:00:00,62490.45,-71996.6
1023-01-08 19:00:00,62618.69,-72170.0
1023-01-09 07:00:00,62740.85,-72364.0
1023-01-09 19:00:00,62893.12,-72547.0
1023-01-10 07:00:00,63044.5,-72721.9
1023-01-10 19:00:00,63167.93,-72913.7
1023-01-11 07:00:00,63318.91,-73088.3
1023-01-11 19:00:00,63448.12,-73205.4
1023-01-12 07:00:00,63589.37,-73420.6
1023-01-12 19:00:00,63707.68,-73523.2
1023-01-13 07:00:00,63867.83,-73708.1
1023-01-13 19:00:00,63996.83,-73844.3
1023-01-14 07:00:00,64128.05,-73984.6
1023-01-14 19:00:00,64294.77,-74083.0
1023-01-15 07:00:00,64430.07,-74207.2
1023-01-15 19:00:00,64544.08,-74314.2
1023-01-16 07:00:00,64678.32,-74399.4
1023-01-16 19:00:00,64845.86,-74507.8
1023-01-17 07:00:00,64954.22,-74571.7
1023-01-17 19:00:00,65116.03,-74661.5
1023-01-18 07:00:00,65276.11,-74727.8
1023-01-18 19:00:00,65433.27,-74817.5
1023-01-19 07:00:00,65557.7,-74914.7
1023-01-19 19:00:00,65697.02,-74929.9
1023-01-20 07:00:00,65828.9,-75004.0
1023-01-20 19:00:00,65976.53,-74992.9
1023-01-21 07:00:00,66106.43,-75061.0
1023-01-21 19:00:00,66248.95,-75077.3
1023-01-22 07:00:00,66411.1,-75106.4
1023-01-22 19:00:00,66574.61,-75086.7
1023-01-23 07:00:00,66692.88,-75130.2
1023-01-23 19:00:00,66835.74,-75115.5
1023-01-24 07:00:00,67008.27,-75089.2
1023-01-24 19:00:00,67165.81,-75061.9
1023-01-25 07:00:00,67282.06,-75033.9
1023-01-25 19:00:00,67422.1,-75021.0
1023-01-26 07:00:00,67571.9,-74961.9
1023-01-26 19:00:00,67707.14,-74897.4
1023-01-27 07:00:00,67853.83,-74806.8
1023-01-27 19:00:00,68022.7,-74759.8
1023-01-28 07:00:00,68149.64,-74713.8
1023-01-28 19:00:00,68273.4,-74583.9
1023-01-29 07:00:00,68436.36,-74485.8
1023-01-29 19:00:00,68569.34,-74369.7
1023-01-30 07:00:00,68743.28,-74278.7
1023-01-30 19:00:00,68867.85,-74174.0
1023-01-31 07:00:00,69023.57,-74081.5
1023-01-31 19:00:00,69155.57,-73912.2
1023-02-01 07:00:00,69296.75,-73732.9
1023-02-01 19:00:00,69469.79,-73606.6
