Date,Right ascension,Declination
1041-08-21 19:00:00,13 42 20.14,-11 05 12.0
1041-08-22 07:00:00,13 44 31.45,-11 19 34.2
1041-08-22 19:00:00,13 46 40.97,-11 33 55.0
1041-08-23 07:00:00,13 48 52.56,-11 48 10.3
1041-08-23 19:00:00,13 51 02.36,-12 02 24.3
1041-08-24 07:00:00,13 53 14.25,-12 16 32.3
1041-08-24 19:00:00,13 55 24.33,-12 30 39.0
1041-08-25 07:00:00,13 57 36.53,-12 44 39.5
1041-08-25 19:00:00,13 59 46.91,-12 58 38.6
1041-08-26 07:00:00,14 01 59.43,-13 12 31.1
1041-08-26 19:00:00,14 04 10.12,-13 26 22.4
1041-08-27 07:00:00,14 06 22.97,-13 40 06.7
1041-08-27 19:00:00,14 08 33.98,-13 53 49.6
1041-08-28 07:00:00,14 10 47.17,-14 07 25.3
1041-08-28 19:00:00,14 12 58.52,-14 20 59.7
1041-08-29 07:00:00,14 15 12.06,-14 34 26.4
1041-08-29 19:00:00,14 17 23.74,-14 47 51.8
1041-08-30 07:00:00,14 19 37.64,-15 01 09.2
1041-08-30 19:00:00,14 21 49.67,-15 14 25.4
1041-08-31 07:00:00,14 24 03.93,-15 27 33.1
1041-08-31 19:00:00,14 26 16.31,-15 40 39.6
1041-09-01 07:00:00,14 28 30.95,-15 53 37.4
1041-09-01 19:00:00,14 30 43.69,-16 06 33.9
1041-09-02 07:00:00,14 32 58.70,-16 19 21.4
1041-09-02 19:00:00,14 35 11.80,-16 32 07.6
1041-09-03 07:00:00,14 37 27.19,-16 44 44.3
1041-09-03 19:00:00,14 39 40.66,-16 57 19.9
1041-09-04 07:00:00,14 41 56.43,-17 09 45.6
1041-09-04 19:00:00,14 44 10.26,-17 22 10.1
1041-09-05 07:00:00,14 46 26.42,-17 34 24.5
1041-09-05 19:00:00,14 48 40.62,-17 46 37.7
1041-09-06 07:00:00,14 50 57.17,-17 58 40.3
1041-09-06 19:00:00,14 53 11.73,-18 10 41.8
1041-09-07 07:00:00,14 55 28.66,-18 22 32.5
1041-09-07 19:00:00,14 57 43.59,-18 34 21.9
1041-09-08 07:00:00,15 00 00.91,-18 46 00.2
1041-09-08 19:00:00,15 02 16.20,-18 57 37.4
1041-09-09 07:00:00,15 04 33.89,-19 09 02.9
1041-09-09 19:00:00,15 06 49.55,-19 20 27.4
1041-09-10 07:00:00,15 09 07.62,-19 31 40.0
1041-09-10 19:00:00,15 11 23.63,-19 42 51.5
1041-09-11 07:00:00,15 13 42.08,-19 53 50.8
1041-09-11 19:00:00,15 15 58.44,-20 04 49.0
1041-09-12 07:00:00,15 18 17.26,-20 15 34.6
1041-09-12 19:00:00,15 20 33.97,-20 26 19.3
1041-09-13 07:00:00,15 22 53.15,-20 36 51.0
1041-09-13 19:00:00,15 25 10.20,-20 47 21.8
1041-09-14 07:00:00,15 27 29.74,-20 57 39.2
1041-09-14 19:00:00,15 29 47.13,-21 07 55.9
1041-09-15 07:00:00,15 32 07.02,-21 17 58.8
1041-09-15 19:00:00,15 34 24.74,-21 28 01.0
1041-09-16 07:00:00,15 36 44.98,-21 37 49.1
1041-09-16 19:00:00,15 39 03.02,-21 47 36.6
1041-09-17 07:00:00,15 41 23.60,-21 57 09.6
1041-09-17 19:00:00,15 43 41.95,-22 06 42.1
1041-09-18 07:00:00,15 46 02.86,-22 15 59.7
1041-09-18 19:00:00,15 48 21.51,-22 25 16.9
1041-09-19 07:00:00,15 50 42.72,-22 34 18.9
1041-09-19 19:00:00,15 53 01.66,-22 43 20.6
1041-09-20 07:00:00,15 55 23.18,-22 52 06.7
1041-09-20 19:00:00,15 57 42.38,-23 00 52.5
1041-09-21 07:00:00,16 00 04.18,-23 09 22.4
1041-09-21 19:00:00,16 02 23.63,-23 17 52.2
1041-09-22 07:00:00,16 04 45.70,-23 26 05.6
1041-09-22 19:00:00,16 07 05.39,-23 34 19.1
1041-09-23 07:00:00,16 09 27.70,-23 42 15.9
1041-09-23 19:00:00,16 11 47.60,-23 50 12.7
1041-09-24 07:00:00,16 14 10.13,-23 57 52.6
1041-09-24 19:00:00,16 16 30.22,-24 05 32.7
1041-09-25 07:00:00,16 18 52.95,-24 12 55.4
1041-09-25 19:00:00,16 21 13.20,-24 20 18.5
1041-09-26 07:00:00,16 23 36.10,-24 27 23.9
1041-09-26 19:00:00,16 25 56.49,-24 34 29.7
1041-09-27 07:00:00,16 28 19.54,-24 41 17.5
1041-09-27 19:00:00,16 30 40.03,-24 48 05.8
1041-09-28 07:00:00,16 33 03.19,-24 54 35.8
1041-09-28 19:00:00,16 35 23.76,-25 01 06.6
1041-09-29 07:00:00,16 37 47.01,-25 07 18.6
1041-09-29 19:00:00,16 40 07.61,-25 13 31.6
1041-09-30 07:00:00,16 42 30.91,-25 19 25.5
1041-09-30 19:00:00,16 44 51.53,-25 25 20.5
1041-10-01 07:00:00,16 47 14.84,-25 30 56.1
1041-10-01 19:00:00,16 49 35.42,-25 36 32.9
1041-10-02 07:00:00,16 51 58.71,-25 41 50.1
1041-10-02 19:00:00,16 54 19.22,-25 47 08.7
1041-10-03 07:00:00,16 56 42.45,-25 52 07.3
1041-10-03 19:00:00,16 59 02.85,-25 57 07.5
1041-10-04 07:00:00,17 01 25.97,-26 01 47.5
1041-10-04 19:00:00,17 03 46.22,-26 06 29.2
1041-10-05 07:00:00,17 06 09.19,-26 10 50.4
1041-10-05 19:00:00,17 08 29.24,-26 15 13.5
1041-10-06 07:00:00,17 10 52.02,-26 19 15.8
1041-10-06 19:00:00,17 13 11.83,-26 23 20.4
1041-10-07 07:00:00,17 15 34.37,-26 27 03.8
1041-10-07 19:00:00,17 17 53.90,-26 30 49.6
1041-10-08 07:00:00,17 20 16.15,-26 34 14.0
1041-10-08 19:00:00,17 22 35.34,-26 37 41.2
1041-10-09 07:00:00,17 24 57.26,-26 40 46.6
1041-10-09 19:00:00,17 27 16.06,-26 43 55.1
1041-10-10 07:00:00,17 29 37.60,-26 46 41.5
1041-10-10 19:00:00,17 31 55.97,-26 49 31.2
1041-10-11 07:00:00,17 34 17.09,-26 51 58.6
1041-10-11 19:00:00,17 36 34.98,-26 54 29.6
1041-10-12 07:00:00,17 38 55.62,-26 56 38.1
1041-10-12 19:00:00,17 41 12.99,-26 58 50.4
1041-10-13 07:00:00,17 43 33.10,-27 00 40.0
1041-10-13 19:00:00,17 45 49.89,-27 02 33.6
1041-10-14 07:00:00,17 48 09.44,-27 04 04.3
1041-10-14 19:00:00,17 50 25.60,-27 05 39.4
1041-10-15 07:00:00,17 52 44.53,-27 06 51.3
1041-10-15 19:00:00,17 55 00.02,-27 08 08.0
1041-10-16 07:00:00,17 57 18.27,-27 09 01.2
1041-10-16 19:00:00,17 59 33.04,-27 09 59.4
1041-10-17 07:00:00,18 01 50.57,-27 10 34.0
1041-10-17 19:00:00,18 04 04.55,-27 11 14.0
1041-10-18 07:00:00,18 06 21.31,-27 11 30.1
1041-10-18 19:00:00,18 08 34.46,-27 11 51.9
1041-10-19 07:00:00,18 10 50.39,-27 11 49.8
1041-10-19 19:00:00,18 13 02.66,-27 11 53.6
1041-10-20 07:00:00,18 15 17.70,-27 11 33.2
1041-10-20 19:00:00,18 17 29.03,-27 11 19.2
1041-10-21 07:00:00,18 19 43.13,-27 10 40.9
1041-10-21 19:00:00,18 21 53.45,-27 10 09.3
1041-10-22 07:00:00,18 24 06.56,-27 09 13.1
1041-10-22 19:00:00,18 26 15.83,-27 08 24.1
1041-10-23 07:00:00,18 28 27.88,-27 07 10.3
1041-10-23 19:00:00,18 30 36.02,-27 06 04.0
1041-10-24 07:00:00,18 32 46.96,-27 04 33.0
1041-10-24 19:00:00,18 34 53.92,-27 03 09.7
1041-10-25 07:00:00,18 37 03.69,-27 01 21.5
1041-10-25 19:00:00,18 39 09.40,-26 59 41.6
1041-10-26 07:00:00,18 41 17.93,-26 57 36.6
1041-10-26 19:00:00,18 43 22.34,-26 55 40.1
1041-10-27 07:00:00,18 45 29.57,-26 53 18.6
1041-10-27 19:00:00,18 47 32.60,-26 51 06.0
1041-10-28 07:00:00,18 49 38.46,-26 48 28.2
1041-10-28 19:00:00,18 51 40.06,-26 45 59.8
1041-10-29 07:00:00,18 53 44.48,-26 43 06.1
1041-10-29 19:00:00,18 55 44.56,-26 40 22.2
1041-10-30 07:00:00,18 57 47.49,-26 37 13.0
1041-10-30 19:00:00,18 59 45.99,-26 34 13.9
1041-10-31 07:00:00,19 01 47.34,-26 30 49.5
1041-10-31 19:00:00,19 03 44.19,-26 27 35.7
1041-11-01 07:00:00,19 05 43.89,-26 23 56.4
1041-11-01 19:00:00,19 07 39.02,-26 20 28.2
1041-11-02 07:00:00,19 09 37.00,-26 16 34.6
1041-11-02 19:00:00,19 11 30.32,-26 12 52.4
1041-11-03 07:00:00,19 13 26.51,-26 08 44.8
1041-11-03 19:00:00,19 15 17.95,-26 04 49.0
1041-11-04 07:00:00,19 17 12.28,-26 00 27.9
1041-11-04 19:00:00,19 19 01.76,-25 56 19.0
1041-11-05 07:00:00,19 20 54.13,-25 51 44.8
1041-11-05 19:00:00,19 22 41.58,-25 47 23.2
1041-11-06 07:00:00,19 24 31.93,-25 42 36.4
1041-11-06 19:00:00,19 26 17.26,-25 38 02.6
1041-11-07 07:00:00,19 28 05.51,-25 33 03.7
1041-11-07 19:00:00,19 29 48.65,-25 28 18.2
1041-11-08 07:00:00,19 31 34.72,-25 23 07.5
1041-11-08 19:00:00,19 33 15.58,-25 18 10.8
1041-11-09 07:00:00,19 34 59.39,-25 12 49.0
1041-11-09 19:00:00,19 36 37.89,-25 07 41.5
1041-11-10 07:00:00,19 38 19.37,-25 02 09.0
1041-11-10 19:00:00,19 39 55.43,-24 56 51.3
1041-11-11 07:00:00,19 41 34.49,-24 51 08.6
1041-11-11 19:00:00,19 43 08.03,-24 45 41.1
1041-11-12 07:00:00,19 44 44.59,-24 39 48.8
1041-11-12 19:00:00,19 46 15.52,-24 34 12.1
1041-11-13 07:00:00,19 47 49.50,-24 28 10.7
1041-11-13 19:00:00,19 49 17.74,-24 22 25.3
1041-11-14 07:00:00,19 50 49.05,-24 16 15.3
1041-11-14 19:00:00,19 52 14.51,-24 10 21.6
1041-11-15 07:00:00,19 53 43.07,-24 04 03.7
1041-11-15 19:00:00,19 55 05.66,-23 58 02.4
1041-11-16 07:00:00,19 56 31.37,-23 51 36.9
1041-11-16 19:00:00,19 57 51.00,-23 45 28.5
1041-11-17 07:00:00,19 59 13.78,-23 38 56.2
1041-11-17 19:00:00,20 00 30.33,-23 32 41.3
1041-11-18 07:00:00,20 01 50.08,-23 26 02.6
1041-11-18 19:00:00,20 03 03.48,-23 19 41.7
1041-11-19 07:00:00,20 04 20.10,-23 12 57.3
1041-11-19 19:00:00,20 05 30.23,-23 06 31.1
1041-11-20 07:00:00,20 06 43.61,-22 59 41.5
1041-11-20 19:00:00,20 07 50.37,-22 53 10.5
1041-11-21 07:00:00,20 09 00.42,-22 46 16.4
1041-11-21 19:00:00,20 10 03.70,-22 39 41.2
1041-11-22 07:00:00,20 11 10.31,-22 32 43.3
1041-11-22 19:00:00,20 12 09.99,-22 26 04.5
1041-11-23 07:00:00,20 13 13.04,-22 19 03.3
1041-11-23 19:00:00,20 14 09.02,-22 12 21.5
1041-11-24 07:00:00,20 15 08.41,-22 05 17.7
1041-11-24 19:00:00,20 16 00.56,-21 58 33.5
1041-11-25 07:00:00,20 16 56.16,-21 51 27.8
1041-11-25 19:00:00,20 17 44.37,-21 44 42.0
1041-11-26 07:00:00,20 18 36.06,-21 37 34.9
1041-11-26 19:00:00,20 19 20.20,-21 30 48.0
1041-11-27 07:00:00,20 20 07.87,-21 23 40.3
1041-11-27 19:00:00,20 20 47.81,-21 16 53.1
1041-11-28 07:00:00,20 21 31.33,-21 09 45.4
1041-11-28 19:00:00,20 22 06.94,-21 02 58.5
1041-11-29 07:00:00,20 22 46.19,-20 55 51.6
1041-11-29 19:00:00,20 23 17.34,-20 49 05.6
1041-11-30 07:00:00,20 23 52.19,-20 42 00.1
1041-11-30 19:00:00,20 24 18.76,-20 35 15.8
1041-12-01 07:00:00,20 24 49.09,-20 28 12.5
1041-12-01 19:00:00,20 25 10.95,-20 21 30.4
1041-12-02 07:00:00,20 25 36.63,-20 14 30.0
1041-12-02 19:00:00,20 25 53.67,-20 07 50.9
1041-12-03 07:00:00,20 26 14.59,-20 00 54.0
1041-12-03 19:00:00,20 26 26.69,-19 54 18.5
1041-12-04 07:00:00,20 26 42.74,-19 47 25.8
1041-12-04 19:00:00,20 26 49.79,-19 40 54.5
1041-12-05 07:00:00,20 27 00.88,-19 34 06.8
1041-12-05 19:00:00,20 27 02.79,-19 27 40.4
1041-12-06 07:00:00,20 27 08.83,-19 20 58.1
1041-12-06 19:00:00,20 27 05.52,-19 14 37.2
1041-12-07 07:00:00,20 27 06.43,-19 08 01.1
1041-12-07 19:00:00,20 26 57.84,-19 01 46.1
1041-12-08 07:00:00,20 26 53.57,-18 55 16.8
1041-12-08 19:00:00,20 26 39.64,-18 49 08.4
1041-12-09 07:00:00,20 26 30.16,-18 42 46.4
1041-12-09 19:00:00,20 26 10.87,-18 36 45.1
1041-12-10 07:00:00,20 25 56.16,-18 30 30.9
1041-12-10 19:00:00,20 25 31.51,-18 24 37.2
1041-12-11 07:00:00,20 25 11.58,-18 18 31.4
1041-12-11 19:00:00,20 24 41.60,-18 12 45.8
1041-12-12 07:00:00,20 24 16.48,-18 06 48.8
1041-12-12 19:00:00,20 23 41.21,-18 01 11.6
1041-12-13 07:00:00,20 23 10.97,-17 55 24.0
1041-12-13 19:00:00,20 22 30.50,-17 49 55.7
1041-12-14 07:00:00,20 21 55.23,-17 44 17.8
1041-12-14 19:00:00,20 21 09.67,-17 38 58.9
1041-12-15 07:00:00,20 20 29.50,-17 33 31.1
1041-12-15 19:00:00,20 19 39.02,-17 28 21.8
1041-12-16 07:00:00,20 18 54.11,-17 23 04.7
1041-12-16 19:00:00,20 17 58.89,-17 18 05.3
1041-12-17 07:00:00,20 17 09.45,-17 12 59.1
1041-12-17 19:00:00,20 16 09.71,-17 08 10.1
1041-12-18 07:00:00,20 15 15.98,-17 03 15.2
1041-12-18 19:00:00,20 14 12.00,-16 58 36.7
1041-12-19 07:00:00,20 13 14.25,-16 53 53.4
1041-12-19 19:00:00,20 12 06.34,-16 49 25.9
1041-12-20 07:00:00,20 11 04.90,-16 44 54.5
1041-12-20 19:00:00,20 09 53.40,-16 40 38.1
1041-12-21 07:00:00,20 08 48.61,-16 36 19.0
1041-12-21 19:00:00,20 07 33.92,-16 32 13.9
1041-12-22 07:00:00,20 06 26.18,-16 28 07.3
1041-12-22 19:00:00,20 05 08.71,-16 24 13.9
1041-12-23 07:00:00,20 03 58.43,-16 20 20.0
1041-12-23 19:00:00,20 02 38.64,-16 16 38.5
1041-12-24 07:00:00,20 01 26.28,-16 12 57.5
1041-12-24 19:00:00,20 00 04.64,-16 09 28.1
1041-12-25 07:00:00,19 58 50.68,-16 06 00.4
1041-12-25 19:00:00,19 57 27.69,-16 02 43.3
1041-12-26 07:00:00,19 56 12.61,-15 59 28.9
1041-12-26 19:00:00,19 54 48.78,-15 56 24.3
1041-12-27 07:00:00,19 53 33.09,-15 53 23.6
1041-12-27 19:00:00,19 52 08.96,-15 50 31.6
1041-12-28 07:00:00,19 50 53.18,-15 47 44.7
1041-12-28 19:00:00,19 49 29.27,-15 45 05.6
1041-12-29 07:00:00,19 48 13.90,-15 42 32.5
1041-12-29 19:00:00,19 46 50.75,-15 40 06.3
1041-12-30 07:00:00,19 45 36.32,-15 37 47.2
1041-12-30 19:00:00,19 44 14.44,-15 35 34.1
1041-12-31 07:00:00,19 43 01.44,-15 33 29.0
1041-12-31 19:00:00,19 41 41.35,-15 31 28.9
