Date,Right ascension (in seconds),Declination (in arc seconds)
1042-01-01 07:00:00,70831.87,-55776.5
1042-01-01 19:00:00,70761.43,-55674.8
1042-01-02 07:00:00,70689.77,-55572.9
1042-01-02 19:00:00,70614.4,-55479.8
1042-01-03 07:00:00,70546.66,-55397.2
1042-01-03 19:00:00,70478.03,-55317.5
1042-01-04 07:00:00,70406.66,-55243.5
1042-01-04 19:00:00,70333.95,-55174.1
1042-01-05 07:00:00,70277.89,-55115.4
1042-01-05 19:00:00,70216.16,-55064.2
1042-01-06 07:00:00,70161.18,-55016.3
1042-01-06 19:00:00,70098.71,-54969.7
1042-01-07 07:00:00,70056.01,-54941.8
1042-01-07 19:00:00,69995.23,-54904.3
1042-01-08 07:00:00,69949.71,-54891.3
1042-01-08 19:00:00,69899.59,-54870.5
1042-01-09 07:00:00,69860.61,-54857.9
1042-01-09 19:00:00,69808.12,-54845.7
1042-01-10 07:00:00,69774.98,-54849.5
1042-01-10 19:00:00,69728.49,-54847.2
1042-01-11 07:00:00,69705.54,-54859.8
1042-01-11 19:00:00,69668.44,-54866.8
1042-01-12 07:00:00,69643.24,-54891.8
1042-01-12 19:00:00,69619.53,-54905.1
1042-01-13 07:00:00,69581.81,-54938.7
1042-01-13 19:00:00,69565.17,-54956.0
1042-01-14 07:00:00,69543.08,-54997.0
1042-01-14 19:00:00,69543.68,-55026.6
1042-01-15 07:00:00,69512.98,-55066.3
1042-01-15 19:00:00,69501.03,-55116.9
1042-01-16 07:00:00,69499.45,-55164.5
1042-01-16 19:00:00,69486.13,-55207.9
1042-01-17 07:00:00,69491.53,-55261.7
1042-01-17 19:00:00,69479.13,-55314.7
1042-01-18 07:00:00,69494.15,-55379.4
1042-01-18 19:00:00,69488.56,-55427.8
1042-01-19 07:00:00,69498.68,-55493.4
1042-01-19 19:00:00,69509.7,-55545.3
1042-01-20 07:00:00,69513.04,-55618.9
1042-01-20 19:00:00,69540.23,-55673.8
1042-01-21 07:00:00,69548.23,-55749.2
1042-01-21 19:00:00,69554.5,-55807.4
1042-01-22 07:00:00,69594.78,-55882.6
1042-01-22 19:00:00,69613.03,-55944.0
1042-01-23 07:00:00,69634.34,-56015.0
1042-01-23 19:00:00,69662.43,-56075.5
1042-01-24 07:00:00,69697.53,-56148.4
1042-01-24 19:00:00,69733.42,-56206.0
1042-01-25 07:00:00,69762.78,-56276.3
1042-01-25 19:00:00,69800.72,-56339.4
1042-01-26 07:00:00,69837.67,-56411.2
1042-01-26 19:00:00,69879.58,-56467.2
1042-01-27 07:00:00,69924.11,-56538.3
1042-01-27 19:00:00,69971.31,-56594.9
1042-01-28 07:00:00,70022.05,-56657.8
1042-01-28 19:00:00,70073.42,-56707.6
1042-01-29 07:00:00,70110.52,-56770.8
1042-01-29 19:00:00,70171.33,-56819.0
1042-01-30 07:00:00,70215.57,-56871.7
1042-01-30 19:00:00,70275.7,-56922.6
1042-01-31 07:00:00,70336.15,-56970.1
1042-01-31 19:00:00,70385.12,-57008.7
1042-02-01 07:00:00,70445.99,-57053.9
1042-02-01 19:00:00,70519.33,-57085.8
1042-02-02 07:00:00,70579.26,-57125.4
1042-02-02 19:00:00,70643.25,-57149.6
1042-02-03 07:00:00,70711.16,-57186.0
1042-02-03 19:00:00,70782.96,-57201.6
1042-02-04 07:00:00,70852.47,-57221.4
1042-02-04 19:00:00,70923.58,-57238.2
1042-02-05 07:00:00,70997.05,-57255.0
1042-02-05 19:00:00,71064.56,-57254.6
1042-02-06 07:00:00,71141.15,-57262.5
1042-02-06 19:00:00,71228.8,-57253.1
1042-02-07 07:00:00,71304.59,-57258.2
1042-02-07 19:00:00,71387.46,-57238.5
1042-02-08 07:00:00,71466.37,-57228.5
1042-02-08 19:00:00,71544.14,-57205.2
1042-02-09 07:00:00,71627.45,-57179.3
