Date,Right ascension (in seconds),Declination (in arc seconds)
1044-01-01 07:00:00,63501.91,-79257.2
1044-01-01 19:00:00,63642.78,-79445.3
1044-01-02 07:00:00,63800.39,-79605.5
1044-01-02 19:00:00,63967.18,-79618.0
1044-01-03 07:00:00,64125.6,-79822.9
1044-01-03 19:00:00,64291.78,-79938.2
1044-01-04 07:00:00,64447.54,-80078.6
1044-01-04 19:00:00,64616.08,-80099.1
1044-01-05 07:00:00,64768.76,-80263.7
1044-01-05 19:00:00,64921.45,-80364.3
1044-01-06 07:00:00,65070.83,-80437.6
1044-01-06 19:00:00,65246.21,-80512.8
1044-01-07 07:00:00,65411.94,-80539.4
1044-01-07 19:00:00,65564.69,-80514.4
1044-01-08 07:00:00,65709.46,-80593.9
1044-01-08 19:00:00,65894.03,-80588.9
1044-01-09 07:00:00,66062.86,-80649.1
1044-01-09 19:00:00,66211.43,-80624.3
1044-01-10 07:00:00,66371.6,-80610.7
1044-01-10 19:00:00,66520.02,-80575.1
1044-01-11 07:00:00,66649.39,-80556.1
1044-01-11 19:00:00,66834.54,-80466.0
1044-01-12 07:00:00,66990.35,-80470.4
1044-01-12 19:00:00,67164.19,-80500.1
1044-01-13 07:00:00,67309.55,-80389.7
1044-01-13 19:00:00,67497.46,-80267.6
1044-01-14 07:00:00,67645.07,-80212.3
1044-01-14 19:00:00,67786.53,-80143.1
1044-01-15 07:00:00,67962.3,-80051.7
1044-01-15 19:00:00,68101.39,-79853.8
1044-01-16 07:00:00,68259.46,-79741.2
1044-01-16 19:00:00,68452.72,-79534.5
1044-01-17 07:00:00,68597.69,-79444.6
1044-01-17 19:00:00,68737.18,-79233.0
1044-01-18 07:00:00,68928.47,-79185.2
1044-01-18 19:00:00,69056.27,-78995.0
1044-01-19 07:00:00,69220.22,-78766.0
1044-01-19 19:00:00,69393.43,-78578.5
1044-01-20 07:00:00,69562.26,-78387.9
1044-01-20 19:00:00,69693.71,-78130.7
1044-01-21 07:00:00,69860.72,-77905.0
1044-01-21 19:00:00,70024.19,-77722.9
1044-01-22 07:00:00,70169.86,-77473.9
1044-01-22 19:00:00,70318.76,-77137.1
1044-01-23 07:00:00,70492.07,-76996.7
1044-01-23 19:00:00,70666.3,-76631.5
1044-01-24 07:00:00,70804.11,-76366.8
1044-01-24 19:00:00,70974.59,-76097.6
1044-01-25 07:00:00,71136.08,-75880.3
1044-01-25 19:00:00,71268.23,-75474.9
1044-01-26 07:00:00,71446.13,-75203.9
1044-01-26 19:00:00,71582.41,-74762.7
1044-01-27 07:00:00,71752.63,-74555.8
1044-01-27 19:00:00,71906.36,-74107.7
1044-01-28 07:00:00,72048.69,-73726.7
1044-01-28 19:00:00,72230.25,-73375.2
1044-01-29 07:00:00,72349.62,-73034.5
1044-01-29 19:00:00,72505.59,-72632.3
1044-01-30 07:00:00,72683.1,-72319.0
1044-01-30 19:00:00,72831.37,-71833.6
1044-01-31 07:00:00,72983.22,-71441.1
1044-01-31 19:00:00,73165.55,-71001.6
1044-02-01 07:00:00,73281.91,-70602.1
1044-02-01 19:00:00,73445.97,-70161.1
1044-02-02 07:00:00,73630.48,-69717.1
1044-02-02 19:00:00,73746.53,-69369.7
