Date,Right ascension (in seconds),Declination (in arc seconds)
1049-01-01 07:00:00,68368.55,-82163.0
1049-01-01 19:00:00,68533.82,-82025.1
1049-01-02 07:00:00,68695.7,-81821.4
1049-01-02 19:00:00,68861.28,-81682.7
1049-01-03 07:00:00,69022.48,-81474.9
1049-01-03 19:00:00,69183.03,-81265.8
1049-01-04 07:00:00,69344.89,-81070.7
1049-01-04 19:00:00,69505.9,-80836.4
1049-01-05 07:00:00,69669.45,-80602.1
1049-01-05 19:00:00,69830.96,-80375.9
1049-01-06 07:00:00,69991.71,-80084.6
1049-01-06 19:00:00,70155.48,-79791.1
1049-01-07 07:00:00,70315.57,-79553.1
1049-01-07 19:00:00,70477.45,-79276.1
1049-01-08 07:00:00,70636.95,-78968.6
1049-01-08 19:00:00,70796.0,-78706.4
1049-01-09 07:00:00,70958.86,-78370.9
1049-01-09 19:00:00,71118.9,-78050.1
1049-01-10 07:00:00,71278.67,-77717.3
1049-01-10 19:00:00,71436.37,-77374.8
1049-01-11 07:00:00,71596.6,-77015.0
1049-01-11 19:00:00,71755.54,-76645.8
1049-01-12 07:00:00,71916.63,-76253.3
1049-01-12 19:00:00,72074.43,-75895.1
1049-01-13 07:00:00,72232.92,-75508.5
1049-01-13 19:00:00,72390.73,-75083.8
1049-01-14 07:00:00,72546.74,-74674.1
1049-01-14 19:00:00,72705.34,-74260.3
1049-01-15 07:00:00,72864.43,-73856.2
1049-01-15 19:00:00,73020.23,-73368.8
1049-01-16 07:00:00,73177.09,-72945.8
1049-01-16 19:00:00,73333.45,-72497.9
1049-01-17 07:00:00,73491.58,-72035.4
1049-01-17 19:00:00,73648.33,-71563.5
1049-01-18 07:00:00,73804.54,-71073.1
1049-01-18 19:00:00,73959.0,-70607.7
1049-01-19 07:00:00,74112.34,-70100.1
1049-01-19 19:00:00,74268.46,-69583.7
1049-01-20 07:00:00,74424.99,-69082.0
1049-01-20 19:00:00,74579.02,-68575.6
1049-01-21 07:00:00,74735.31,-68001.1
1049-01-21 19:00:00,74886.69,-67473.1
1049-01-22 07:00:00,75042.29,-66938.8
1049-01-22 19:00:00,75193.52,-66376.0
1049-01-23 07:00:00,75349.37,-65839.5
1049-01-23 19:00:00,75500.94,-65261.6
1049-01-24 07:00:00,75653.73,-64676.5
1049-01-24 19:00:00,75804.33,-64082.7
1049-01-25 07:00:00,75957.13,-63523.7
1049-01-25 19:00:00,76108.15,-62896.7
1049-01-26 07:00:00,76261.83,-62291.4
1049-01-26 19:00:00,76412.39,-61667.1
1049-01-27 07:00:00,76562.57,-61011.2
1049-01-27 19:00:00,76711.9,-60404.2
1049-01-28 07:00:00,76862.63,-59758.4
1049-01-28 19:00:00,77012.13,-59112.1
1049-01-29 07:00:00,77163.25,-58484.0
1049-01-29 19:00:00,77313.37,-57810.0
1049-01-30 07:00:00,77461.94,-57143.7
1049-01-30 19:00:00,77608.85,-56466.1
1049-01-31 07:00:00,77758.53,-55805.6
1049-01-31 19:00:00,77905.52,-55094.7
1049-02-01 07:00:00,78053.17,-54440.2
1049-02-01 19:00:00,78201.68,-53681.8
1049-02-02 07:00:00,78349.27,-53015.9
1049-02-02 19:00:00,78493.69,-52295.4
1049-02-03 07:00:00,78642.72,-51592.2
1049-02-03 19:00:00,78788.59,-50828.5
1049-02-04 07:00:00,78937.62,-50173.7
1049-02-04 19:00:00,79081.38,-49366.6
1049-02-05 07:00:00,79226.51,-48674.9
1049-02-05 19:00:00,79370.66,-47913.9
1049-02-06 07:00:00,79519.22,-47182.8
1049-02-06 19:00:00,79659.88,-46409.7
1049-02-07 07:00:00,79807.91,-45642.6
1049-02-07 19:00:00,79950.6,-44899.6
1049-02-08 07:00:00,80094.9,-44090.4
1049-02-08 19:00:00,80236.45,-43342.8
1049-02-09 07:00:00,80380.57,-42571.9
1049-02-09 19:00:00,80525.2,-41780.8
1049-02-10 07:00:00,80670.6,-41003.6
1049-02-10 19:00:00,80810.81,-40200.9
1049-02-11 07:00:00,80954.2,-39364.8
1049-02-11 19:00:00,81094.68,-38598.4
1049-02-12 07:00:00,81237.1,-37768.9
1049-02-12 19:00:00,81379.38,-36946.9
1049-02-13 07:00:00,81522.35,-36144.4
1049-02-13 19:00:00,81662.78,-35346.7
1049-02-14 07:00:00,81806.37,-34505.7
1049-02-14 19:00:00,81945.22,-33712.8
1049-02-15 07:00:00,82086.71,-32841.5
1049-02-15 19:00:00,82227.21,-32023.8
1049-02-16 07:00:00,82367.34,-31201.7
1049-02-16 19:00:00,82507.17,-30355.6
1049-02-17 07:00:00,82647.0,-29475.9
1049-02-17 19:00:00,82786.23,-28683.6
1049-02-18 07:00:00,82926.74,-27810.8
1049-02-18 19:00:00,83064.87,-26919.3
1049-02-19 07:00:00,83205.43,-26134.4
1049-02-19 19:00:00,83343.61,-25228.0
1049-02-20 07:00:00,83482.29,-24344.0
1049-02-20 19:00:00,83622.78,-23500.7
1049-02-21 07:00:00,83762.25,-22637.9
1049-02-21 19:00:00,83899.96,-21759.4
1049-02-22 07:00:00,84037.63,-20902.6
1049-02-22 19:00:00,84176.7,-19999.8
1049-02-23 07:00:00,84315.0,-19131.6
1049-02-23 19:00:00,84453.13,-18236.0
1049-02-24 07:00:00,84590.66,-17362.2
1049-02-24 19:00:00,84726.42,-16521.7
1049-02-25 07:00:00,84865.33,-15619.7
1049-02-25 19:00:00,85002.49,-14704.6
1049-02-26 07:00:00,85141.2,-13828.6
1049-02-26 19:00:00,85275.81,-12940.6
1049-02-27 07:00:00,85412.16,-12018.1
1049-02-27 19:00:00,85549.34,-11190.3
1049-02-28 07:00:00,85688.36,-10262.5
1049-02-28 19:00:00,85824.47,-9352.1
1049-03-01 07:00:00,85961.06,-8459.6
1049-03-01 19:00:00,86096.15,-7556.5
1049-03-02 07:00:00,86234.61,-6694.8
1049-03-02 19:00:00,86370.46,-5763.8
1049-03-03 07:00:00,106.63,-4844.7
1049-03-03 19:00:00,242.14,-3930.1
1049-03-04 07:00:00,380.91,-3048.5
1049-03-04 19:00:00,516.0,-2158.3
1049-03-05 07:00:00,653.76,-1239.0
1049-03-05 19:00:00,789.37,-338.7
1049-03-06 07:00:00,926.6,545.5
1049-03-06 19:00:00,1061.8,1494.1
1049-03-07 07:00:00,1198.89,2355.1
1049-03-07 19:00:00,1334.13,3292.0
1049-03-08 07:00:00,1469.37,4195.1
1049-03-08 19:00:00,1606.56,5085.4
1049-03-09 07:00:00,1743.99,5960.8
1049-03-09 19:00:00,1877.42,6873.0
1049-03-10 07:00:00,2014.26,7768.4
1049-03-10 19:00:00,2153.02,8698.0
1049-03-11 07:00:00,2287.35,9609.0
1049-03-11 19:00:00,2424.7,10471.1
1049-03-12 07:00:00,2561.28,11391.5
1049-03-12 19:00:00,2696.55,12303.5
1049-03-13 07:00:00,2835.45,13184.8
1049-03-13 19:00:00,2969.01,14131.8
1049-03-14 07:00:00,3109.14,14980.7
1049-03-14 19:00:00,3242.61,15903.3
1049-03-15 07:00:00,3379.75,16762.4
1049-03-15 19:00:00,3516.44,17690.4
1049-03-16 07:00:00,3654.44,18577.3
1049-03-16 19:00:00,3792.8,19438.8
1049-03-17 07:00:00,3929.03,20332.4
1049-03-17 19:00:00,4063.75,21218.7
1049-03-18 07:00:00,4202.74,22124.2
1049-03-18 19:00:00,4338.0,22968.6
1049-03-19 07:00:00,4477.51,23858.1
1049-03-19 19:00:00,4615.58,24735.2
1049-03-20 07:00:00,4752.65,25584.1
1049-03-20 19:00:00,4889.47,26513.6
1049-03-21 07:00:00,5029.37,27378.3
1049-03-21 19:00:00,5164.61,28204.5
1049-03-22 07:00:00,5304.27,29108.7
1049-03-22 19:00:00,5441.71,29948.2
1049-03-23 07:00:00,5582.61,30822.5
1049-03-23 19:00:00,5720.42,31679.5
1049-03-24 07:00:00,5858.37,32506.5
1049-03-24 19:00:00,5995.86,33382.2
1049-03-25 07:00:00,6136.71,34241.2
1049-03-25 19:00:00,6276.77,35059.8
1049-03-26 07:00:00,6415.86,35901.9
1049-03-26 19:00:00,6553.04,36733.3
1049-03-27 07:00:00,6694.82,37573.8
1049-03-27 19:00:00,6833.48,38393.7
1049-03-28 07:00:00,6974.78,39257.4
1049-03-28 19:00:00,7115.15,40029.5
1049-03-29 07:00:00,7256.38,40888.2
1049-03-29 19:00:00,7396.92,41669.8
1049-03-30 07:00:00,7538.02,42501.5
1049-03-30 19:00:00,7677.29,43281.3
1049-03-31 07:00:00,7821.61,44099.8
1049-03-31 19:00:00,7960.6,44922.9
1049-04-01 07:00:00,8104.32,45707.9
1049-04-01 19:00:00,8244.59,46480.7
1049-04-02 07:00:00,8389.06,47265.1
1049-04-02 19:00:00,8530.76,48050.1
1049-04-03 07:00:00,8674.44,48849.1
1049-04-03 19:00:00,8815.3,49575.1
1049-04-04 07:00:00,8960.15,50375.0
1049-04-04 19:00:00,9101.7,51115.3
1049-04-05 07:00:00,9247.87,51867.3
1049-04-05 19:00:00,9392.46,52633.2
1049-04-06 07:00:00,9536.98,53392.7
1049-04-06 19:00:00,9677.86,54112.1
1049-04-07 07:00:00,9825.84,54833.9
1049-04-07 19:00:00,9970.86,55598.0
1049-04-08 07:00:00,10114.98,56314.3
1049-04-08 19:00:00,10259.54,57023.4
1049-04-09 07:00:00,10407.81,57717.7
1049-04-09 19:00:00,10551.25,58421.5
1049-04-10 07:00:00,10698.05,59080.9
1049-04-10 19:00:00,10846.57,59804.7
1049-04-11 07:00:00,10993.5,60523.3
1049-04-11 19:00:00,11140.0,61157.0
1049-04-12 07:00:00,11288.48,61851.6
1049-04-12 19:00:00,11434.26,62518.0
1049-04-13 07:00:00,11585.88,63145.3
1049-04-13 19:00:00,11730.09,63823.2
1049-04-14 07:00:00,11879.14,64439.1
1049-04-14 19:00:00,12028.52,65119.0
1049-04-15 07:00:00,12177.29,65721.1
1049-04-15 19:00:00,12325.48,66333.1
1049-04-16 07:00:00,12478.93,66970.5
1049-04-16 19:00:00,12625.47,67569.3
1049-04-17 07:00:00,12776.5,68192.4
1049-04-17 19:00:00,12927.04,68738.6
1049-04-18 07:00:00,13076.9,69342.2
1049-04-18 19:00:00,13228.88,69907.2
1049-04-19 07:00:00,13383.69,70499.3
1049-04-19 19:00:00,13530.71,71049.6
1049-04-20 07:00:00,13684.62,71638.0
1049-04-20 19:00:00,13835.21,72181.6
1049-04-21 07:00:00,13989.43,72735.6
1049-04-21 19:00:00,14140.59,73221.0
1049-04-22 07:00:00,14295.25,73782.0
1049-04-22 19:00:00,14446.93,74296.7
1049-04-23 07:00:00,14600.16,74812.0
1049-04-23 19:00:00,14754.59,75300.0
1049-04-24 07:00:00,14908.53,75762.8
1049-04-24 19:00:00,15061.67,76245.5
1049-04-25 07:00:00,15217.33,76738.3
1049-04-25 19:00:00,15371.29,77183.9
1049-04-26 07:00:00,15529.58,77659.9
1049-04-26 19:00:00,15683.04,78090.8
1049-04-27 07:00:00,15837.94,78533.9
1049-04-27 19:00:00,15993.09,78945.8
1049-04-28 07:00:00,16149.05,79407.6
1049-04-28 19:00:00,16305.24,79770.1
1049-04-29 07:00:00,16461.76,80175.7
1049-04-29 19:00:00,16618.92,80578.7
1049-04-30 07:00:00,16774.99,80951.9
1049-04-30 19:00:00,16933.57,81308.3
1049-05-01 07:00:00,17093.55,81695.3
1049-05-01 19:00:00,17245.79,82028.4
1049-05-02 07:00:00,17407.52,82384.6
1049-05-02 19:00:00,17564.49,82706.5
1049-05-03 07:00:00,17721.43,83055.6
1049-05-03 19:00:00,17881.82,83348.5
1049-05-04 07:00:00,18039.57,83658.1
1049-05-04 19:00:00,18197.39,83973.0
1049-05-05 07:00:00,18357.49,84227.1
1049-05-05 19:00:00,18516.36,84491.1
1049-05-06 07:00:00,18674.35,84776.9
1049-05-06 19:00:00,18835.31,85011.0
1049-05-07 07:00:00,18996.07,85251.9
1049-05-07 19:00:00,19154.34,85519.8
1049-05-08 07:00:00,19313.64,85738.7
1049-05-08 19:00:00,19474.08,85927.3
1049-05-09 07:00:00,19633.21,86146.9
1049-05-09 19:00:00,19793.76,86291.3
1049-05-10 07:00:00,19954.0,86514.4
1049-05-10 19:00:00,20114.05,86661.5
1049-05-11 07:00:00,20275.81,86836.7
1049-05-11 19:00:00,20435.61,86985.6
1049-05-12 07:00:00,20596.36,87143.0
1049-05-12 19:00:00,20757.98,87239.1
1049-05-13 07:00:00,20918.1,87382.2
1049-05-13 19:00:00,21077.71,87469.8
1049-05-14 07:00:00,21241.28,87587.0
1049-05-14 19:00:00,21400.17,87696.2
1049-05-15 07:00:00,21562.96,87734.6
1049-05-15 19:00:00,21723.07,87802.9
1049-05-16 07:00:00,21884.56,87861.9
1049-05-16 19:00:00,22043.99,87912.2
1049-05-17 07:00:00,22206.53,87948.6
1049-05-17 19:00:00,22365.36,87958.4
1049-05-18 07:00:00,22528.3,87984.7
1049-05-18 19:00:00,22687.65,87942.7
1049-05-19 07:00:00,22849.87,87926.9
1049-05-19 19:00:00,23010.52,87925.7
1049-05-20 07:00:00,23172.4,87911.9
1049-05-20 19:00:00,23331.31,87836.9
1049-05-21 07:00:00,23495.03,87782.1
1049-05-21 19:00:00,23655.54,87706.1
1049-05-22 07:00:00,23815.09,87652.4
1049-05-22 19:00:00,23976.18,87579.3
1049-05-23 07:00:00,24137.59,87464.2
1049-05-23 19:00:00,24295.07,87361.3
1049-05-24 07:00:00,24458.11,87247.0
1049-05-24 19:00:00,24615.79,87087.1
1049-05-25 07:00:00,24778.97,86967.0
1049-05-25 19:00:00,24936.24,86829.7
1049-05-26 07:00:00,25097.45,86640.2
1049-05-26 19:00:00,25256.96,86495.1
1049-05-27 07:00:00,25416.24,86317.1
1049-05-27 19:00:00,25573.86,86095.6
1049-05-28 07:00:00,25736.01,85896.0
1049-05-28 19:00:00,25893.1,85700.6
