Date,Right ascension (in seconds),Declination (in arc seconds)
1008-01-01 07:00:00,80954.3,-40592.4
1008-01-01 19:00:00,81103.35,-39734.8
1008-01-02 07:00:00,81227.1,-38864.6
1008-01-02 19:00:00,81376.74,-38014.3
1008-01-03 07:00:00,81498.48,-37161.8
1008-01-03 19:00:00,81644.83,-36331.6
1008-01-04 07:00:00,81774.82,-35382.4
1008-01-04 19:00:00,81904.45,-34530.9
1008-01-05 07:00:00,82057.74,-33696.6
1008-01-05 19:00:00,82170.44,-32776.0
1008-01-06 07:00:00,82335.26,-31843.5
1008-01-06 19:00:00,82455.56,-31018.1
1008-01-07 07:00:00,82589.26,-30099.2
1008-01-07 19:00:00,82742.97,-29233.6
1008-01-08 07:00:00,82883.47,-28274.9
1008-01-08 19:00:00,82980.83,-27392.9
1008-01-09 07:00:00,83129.06,-26456.9
1008-01-09 19:00:00,83246.69,-25628.4
1008-01-10 07:00:00,83401.62,-24660.2
1008-01-10 19:00:00,83532.31,-23804.8
1008-01-11 07:00:00,83661.92,-22827.7
1008-01-11 19:00:00,83787.5,-21960.5
1008-01-12 07:00:00,83904.13,-21047.6
1008-01-12 19:00:00,84058.0,-20049.8
1008-01-13 07:00:00,84203.25,-19166.8
1008-01-13 19:00:00,84325.63,-18266.5
1008-01-14 07:00:00,84447.79,-17378.5
1008-01-14 19:00:00,84583.41,-16375.8
1008-01-15 07:00:00,84708.91,-15480.4
1008-01-15 19:00:00,84840.4,-14540.0
1008-01-16 07:00:00,84995.28,-13622.8
1008-01-16 19:00:00,85114.38,-12677.0
1008-01-17 07:00:00,85235.81,-11708.3
1008-01-17 19:00:00,85343.05,-10743.1
1008-01-18 07:00:00,85487.77,-9864.0
1008-01-18 19:00:00,85623.54,-8892.7
1008-01-19 07:00:00,85766.42,-7980.6
1008-01-19 19:00:00,85891.28,-7076.4
1008-01-20 07:00:00,86044.5,-6139.3
1008-01-20 19:00:00,86148.63,-5144.8
1008-01-21 07:00:00,86269.69,-4211.6
1008-01-21 19:00:00,86390.04,-3280.7
1008-01-22 07:00:00,132.69,-2347.0
1008-01-22 19:00:00,271.35,-1341.2
1008-01-23 07:00:00,392.77,-467.5
