Date,Right ascension (in seconds),Declination (in arc seconds)
1001-01-01 07:00:00,67511.49,-82398.3
1001-01-01 19:00:00,67669.26,-82359.2
1001-01-02 07:00:00,67829.76,-82189.2
1001-01-02 19:00:00,68001.88,-82071.7
1001-01-03 07:00:00,68159.08,-81913.4
1001-01-03 19:00:00,68326.2,-81782.6
1001-01-04 07:00:00,68490.28,-81698.9
1001-01-04 19:00:00,68643.66,-81489.0
1001-01-05 07:00:00,68808.71,-81243.9
1001-01-05 19:00:00,68974.22,-81116.5
1001-01-06 07:00:00,69138.02,-80946.3
1001-01-06 19:00:00,69299.32,-80718.7
1001-01-07 07:00:00,69460.41,-80463.8
1001-01-07 19:00:00,69615.63,-80269.0
1001-01-08 07:00:00,69780.59,-80033.0
1001-01-08 19:00:00,69940.03,-79773.0
1001-01-09 07:00:00,70109.9,-79532.8
1001-01-09 19:00:00,70267.91,-79294.8
1001-01-10 07:00:00,70428.29,-78966.9
1001-01-10 19:00:00,70588.29,-78665.6
1001-01-11 07:00:00,70744.04,-78357.6
1001-01-11 19:00:00,70905.09,-78064.4
1001-01-12 07:00:00,71061.41,-77772.8
1001-01-12 19:00:00,71219.81,-77436.3
1001-01-13 07:00:00,71381.35,-77118.3
1001-01-13 19:00:00,71542.39,-76742.9
1001-01-14 07:00:00,71706.23,-76387.8
1001-01-14 19:00:00,71860.06,-76060.8
1001-01-15 07:00:00,72019.03,-75661.6
1001-01-15 19:00:00,72179.77,-75276.0
1001-01-16 07:00:00,72339.03,-74883.0
1001-01-16 19:00:00,72491.32,-74488.4
1001-01-17 07:00:00,72645.21,-74002.8
1001-01-17 19:00:00,72814.03,-73638.1
1001-01-18 07:00:00,72966.37,-73236.7
1001-01-18 19:00:00,73125.54,-72796.3
1001-01-19 07:00:00,73287.7,-72313.0
1001-01-19 19:00:00,73441.53,-71921.2
1001-01-20 07:00:00,73587.37,-71432.9
1001-01-20 19:00:00,73745.07,-70914.2
1001-01-21 07:00:00,73902.48,-70481.4
1001-01-21 19:00:00,74064.33,-69995.3
1001-01-22 07:00:00,74215.18,-69407.4
1001-01-22 19:00:00,74377.4,-68932.5
1001-01-23 07:00:00,74529.3,-68444.2
1001-01-23 19:00:00,74668.3,-67935.3
1001-01-24 07:00:00,74836.04,-67422.0
1001-01-24 19:00:00,74988.17,-66877.2
1001-01-25 07:00:00,75127.77,-66293.4
1001-01-25 19:00:00,75280.04,-65735.7
1001-01-26 07:00:00,75450.73,-65125.1
1001-01-26 19:00:00,75615.02,-64580.5
1001-01-27 07:00:00,75738.74,-63997.5
1001-01-27 19:00:00,75893.81,-63461.1
1001-01-28 07:00:00,76057.58,-62851.1
1001-01-28 19:00:00,76207.69,-62193.7
1001-01-29 07:00:00,76352.59,-61637.9
1001-01-29 19:00:00,76503.41,-61009.7
1001-01-30 07:00:00,76657.17,-60416.3
1001-01-30 19:00:00,76798.33,-59714.1
1001-01-31 07:00:00,76956.27,-59133.1
1001-01-31 19:00:00,77104.69,-58464.2
1001-02-01 07:00:00,77244.38,-57787.8
1001-02-01 19:00:00,77399.63,-57163.1
1001-02-02 07:00:00,77535.68,-56534.5
1001-02-02 19:00:00,77698.18,-55825.8
1001-02-03 07:00:00,77846.06,-55129.6
1001-02-03 19:00:00,77992.72,-54459.4
1001-02-04 07:00:00,78144.71,-53740.6
1001-02-04 19:00:00,78289.27,-53096.0
1001-02-05 07:00:00,78433.85,-52374.3
1001-02-05 19:00:00,78578.8,-51667.7
1001-02-06 07:00:00,78722.91,-50958.7
1001-02-06 19:00:00,78867.79,-50236.4
1001-02-07 07:00:00,79017.54,-49511.3
1001-02-07 19:00:00,79163.7,-48758.4
1001-02-08 07:00:00,79311.29,-47997.0
1001-02-08 19:00:00,79450.35,-47267.0
1001-02-09 07:00:00,79601.2,-46541.6
1001-02-09 19:00:00,79740.4,-45799.8
1001-02-10 07:00:00,79890.76,-45066.6
1001-02-10 19:00:00,80035.57,-44278.9
1001-02-11 07:00:00,80170.07,-43484.1
1001-02-11 19:00:00,80330.19,-42675.6
1001-02-12 07:00:00,80469.17,-41971.7
1001-02-12 19:00:00,80604.66,-41226.6
1001-02-13 07:00:00,80747.57,-40392.8
1001-02-13 19:00:00,80893.05,-39643.3
1001-02-14 07:00:00,81038.01,-38792.3
1001-02-14 19:00:00,81175.23,-37992.0
1001-02-15 07:00:00,81327.71,-37192.6
1001-02-15 19:00:00,81463.59,-36371.4
1001-02-16 07:00:00,81601.89,-35611.8
1001-02-16 19:00:00,81750.86,-34757.2
1001-02-17 07:00:00,81888.56,-33944.7
1001-02-17 19:00:00,82024.5,-33108.8
1001-02-18 07:00:00,82161.5,-32317.6
1001-02-18 19:00:00,82305.69,-31496.1
1001-02-19 07:00:00,82447.04,-30637.4
1001-02-19 19:00:00,82587.02,-29799.6
1001-02-20 07:00:00,82726.22,-28976.8
1001-02-20 19:00:00,82873.02,-28097.5
1001-02-21 07:00:00,83006.4,-27218.4
1001-02-21 19:00:00,83134.38,-26423.3
1001-02-22 07:00:00,83283.4,-25546.9
1001-02-22 19:00:00,83427.4,-24673.9
1001-02-23 07:00:00,83556.5,-23822.3
1001-02-23 19:00:00,83703.76,-22977.6
1001-02-24 07:00:00,83842.38,-22052.1
1001-02-24 19:00:00,83982.46,-21224.1
1001-02-25 07:00:00,84111.03,-20373.1
1001-02-25 19:00:00,84244.68,-19464.2
