Date,Right ascension (in seconds),Declination (in arc seconds)
1007-01-01 07:00:00,60664.32,-68078.6
1007-01-01 19:00:00,60798.35,-68347.9
1007-01-02 07:00:00,60904.48,-68616.8
1007-01-02 19:00:00,61039.63,-68860.5
1007-01-03 07:00:00,61158.24,-69096.8
1007-01-03 19:00:00,61291.4,-69324.5
1007-01-04 07:00:00,61415.35,-69590.1
1007-01-04 19:00:00,61555.49,-69825.6
1007-01-05 07:00:00,61675.63,-70054.0
1007-01-05 19:00:00,61835.65,-70255.4
1007-01-06 07:00:00,61953.7,-70454.8
1007-01-06 19:00:00,62055.87,-70716.1
1007-01-07 07:00:00,62205.67,-70920.1
1007-01-07 19:00:00,62323.93,-71111.7
1007-01-08 07:00:00,62479.04,-71324.6
1007-01-08 19:00:00,62592.24,-71480.0
1007-01-09 07:00:00,62739.97,-71715.9
1007-01-09 19:00:00,62874.7,-71877.6
1007-01-10 07:00:00,62984.88,-72053.8
1007-01-10 19:00:00,63143.68,-72219.6
1007-01-11 07:00:00,63272.37,-72414.4
1007-01-11 19:00:00,63399.52,-72493.7
1007-01-12 07:00:00,63542.71,-72703.9
1007-01-12 19:00:00,63667.26,-72850.0
1007-01-13 07:00:00,63826.39,-73018.0
1007-01-13 19:00:00,63965.35,-73136.8
1007-01-14 07:00:00,64078.18,-73255.2
1007-01-14 19:00:00,64220.74,-73436.9
1007-01-15 07:00:00,64339.22,-73557.1
1007-01-15 19:00:00,64490.64,-73653.1
1007-01-16 07:00:00,64625.05,-73761.2
1007-01-16 19:00:00,64787.22,-73848.3
1007-01-17 07:00:00,64896.58,-73951.1
1007-01-17 19:00:00,65057.28,-74070.3
1007-01-18 07:00:00,65177.43,-74116.7
1007-01-18 19:00:00,65328.84,-74213.2
1007-01-19 07:00:00,65432.72,-74264.1
1007-01-19 19:00:00,65587.53,-74308.3
1007-01-20 07:00:00,65760.07,-74362.8
1007-01-20 19:00:00,65880.36,-74413.1
1007-01-21 07:00:00,66034.02,-74484.2
1007-01-21 19:00:00,66184.49,-74459.7
1007-01-22 07:00:00,66315.99,-74516.8
1007-01-22 19:00:00,66433.65,-74523.0
1007-01-23 07:00:00,66598.38,-74520.7
1007-01-23 19:00:00,66772.58,-74526.8
1007-01-24 07:00:00,66895.89,-74561.2
1007-01-24 19:00:00,67014.98,-74503.8
1007-01-25 07:00:00,67169.45,-74497.6
1007-01-25 19:00:00,67312.08,-74437.1
1007-01-26 07:00:00,67491.23,-74451.2
1007-01-26 19:00:00,67588.45,-74383.5
1007-01-27 07:00:00,67720.34,-74331.7
1007-01-27 19:00:00,67880.79,-74272.4
1007-01-28 07:00:00,68035.59,-74182.8
1007-01-28 19:00:00,68167.24,-74146.2
1007-01-29 07:00:00,68289.63,-74027.5
1007-01-29 19:00:00,68434.42,-73978.4
1007-01-30 07:00:00,68601.03,-73856.4
1007-01-30 19:00:00,68757.3,-73765.2
1007-01-31 07:00:00,68917.38,-73628.3
1007-01-31 19:00:00,69046.31,-73521.5
1007-02-01 07:00:00,69191.79,-73404.3
1007-02-01 19:00:00,69342.21,-73238.1
1007-02-02 07:00:00,69448.84,-73135.1
1007-02-02 19:00:00,69594.24,-72954.3
1007-02-03 07:00:00,69772.11,-72770.2
1007-02-03 19:00:00,69921.34,-72621.3
1007-02-04 07:00:00,70051.96,-72464.6
1007-02-04 19:00:00,70182.92,-72267.1
1007-02-05 07:00:00,70322.36,-72048.6
1007-02-05 19:00:00,70479.2,-71846.0
1007-02-06 07:00:00,70623.41,-71634.1
1007-02-06 19:00:00,70767.8,-71401.3
1007-02-07 07:00:00,70906.18,-71218.6
1007-02-07 19:00:00,71050.88,-70971.3
1007-02-08 07:00:00,71203.48,-70713.0
1007-02-08 19:00:00,71326.79,-70453.4
1007-02-09 07:00:00,71469.67,-70210.6
1007-02-09 19:00:00,71642.93,-69942.4
1007-02-10 07:00:00,71785.46,-69662.8
1007-02-10 19:00:00,71944.05,-69351.8
