Date,Right ascension (in seconds),Declination (in arc seconds)
1005-01-01 07:00:00,83743.25,-19521.8
1005-01-01 19:00:00,83850.28,-18664.0
1005-01-02 07:00:00,83970.22,-17763.8
1005-01-02 19:00:00,84085.17,-16825.7
1005-01-03 07:00:00,84195.41,-15990.3
1005-01-03 19:00:00,84304.24,-15042.7
1005-01-04 07:00:00,84424.47,-14228.9
1005-01-04 19:00:00,84530.65,-13246.3
1005-01-05 07:00:00,84637.9,-12326.2
1005-01-05 19:00:00,84767.23,-11472.7
1005-01-06 07:00:00,84865.87,-10578.5
1005-01-06 19:00:00,84986.58,-9661.3
1005-01-07 07:00:00,85092.71,-8745.6
1005-01-07 19:00:00,85190.32,-7816.3
1005-01-08 07:00:00,85309.97,-6886.6
1005-01-08 19:00:00,85409.16,-6103.1
1005-01-09 07:00:00,85520.56,-5188.7
1005-01-09 19:00:00,85627.35,-4211.3
1005-01-10 07:00:00,85735.07,-3396.7
1005-01-10 19:00:00,85837.79,-2442.4
1005-01-11 07:00:00,85927.72,-1533.0
1005-01-11 19:00:00,86051.73,-640.7
1005-01-12 07:00:00,86160.23,204.0
1005-01-12 19:00:00,86254.93,1110.6
1005-01-13 07:00:00,86377.58,2005.9
1005-01-13 19:00:00,53.1,2830.9
1005-01-14 07:00:00,178.93,3748.8
1005-01-14 19:00:00,274.35,4667.0
1005-01-15 07:00:00,366.55,5555.1
1005-01-15 19:00:00,474.85,6476.8
1005-01-16 07:00:00,580.06,7340.9
1005-01-16 19:00:00,666.91,8198.1
1005-01-17 07:00:00,783.87,9063.9
1005-01-17 19:00:00,868.5,9910.7
1005-01-18 07:00:00,959.63,10819.1
1005-01-18 19:00:00,1076.02,11640.4
1005-01-19 07:00:00,1178.69,12544.9
1005-01-19 19:00:00,1274.27,13464.7
1005-01-20 07:00:00,1367.64,14334.1
1005-01-20 19:00:00,1453.96,15190.4
1005-01-21 07:00:00,1565.11,16027.0
1005-01-21 19:00:00,1658.2,16870.6
1005-01-22 07:00:00,1753.86,17730.6
1005-01-22 19:00:00,1829.28,18574.1
1005-01-23 07:00:00,1938.89,19386.2
1005-01-23 19:00:00,2039.78,20291.5
1005-01-24 07:00:00,2137.49,21103.3
1005-01-24 19:00:00,2204.9,22052.1
1005-01-25 07:00:00,2293.72,22843.6
1005-01-25 19:00:00,2403.48,23632.5
1005-01-26 07:00:00,2485.08,24478.3
1005-01-26 19:00:00,2563.03,25295.9
1005-01-27 07:00:00,2661.15,26072.5
1005-01-27 19:00:00,2763.91,26940.3
1005-01-28 07:00:00,2848.96,27765.6
1005-01-28 19:00:00,2916.1,28555.7
1005-01-29 07:00:00,3015.12,29341.6
1005-01-29 19:00:00,3095.88,30155.3
1005-01-30 07:00:00,3184.35,31008.8
1005-01-30 19:00:00,3263.04,31777.3
1005-01-31 07:00:00,3331.64,32574.6
1005-01-31 19:00:00,3427.69,33301.4
1005-02-01 07:00:00,3506.93,34078.2
1005-02-01 19:00:00,3581.63,34847.3
1005-02-02 07:00:00,3678.19,35586.3
1005-02-02 19:00:00,3735.83,36350.0
1005-02-03 07:00:00,3816.73,37129.0
1005-02-03 19:00:00,3891.17,37872.7
1005-02-04 07:00:00,3966.71,38690.1
1005-02-04 19:00:00,4037.31,39288.7
1005-02-05 07:00:00,4110.9,40116.1
1005-02-05 19:00:00,4182.09,40863.5
1005-02-06 07:00:00,4258.86,41596.0
1005-02-06 19:00:00,4329.02,42249.9
1005-02-07 07:00:00,4391.32,42917.8
1005-02-07 19:00:00,4470.98,43659.7
1005-02-08 07:00:00,4534.05,44417.3
1005-02-08 19:00:00,4608.88,45002.6
1005-02-09 07:00:00,4664.1,45788.6
1005-02-09 19:00:00,4736.66,46363.0
1005-02-10 07:00:00,4782.56,47104.7
1005-02-10 19:00:00,4846.79,47741.6
1005-02-11 07:00:00,4925.55,48378.3
1005-02-11 19:00:00,4972.08,48950.7
1005-02-12 07:00:00,5030.72,49693.2
1005-02-12 19:00:00,5093.12,50356.7
1005-02-13 07:00:00,5156.22,50880.7
1005-02-13 19:00:00,5201.52,51576.5
1005-02-14 07:00:00,5250.98,52173.2
1005-02-14 19:00:00,5303.84,52726.6
1005-02-15 07:00:00,5337.36,53254.3
1005-02-15 19:00:00,5401.29,53844.0
1005-02-16 07:00:00,5455.15,54367.0
1005-02-16 19:00:00,5481.54,54979.0
1005-02-17 07:00:00,5542.79,55549.4
1005-02-17 19:00:00,5575.98,56020.3
1005-02-18 07:00:00,5613.16,56628.8
1005-02-18 19:00:00,5637.79,57031.4
1005-02-19 07:00:00,5697.48,57544.5
1005-02-19 19:00:00,5724.7,58122.4
1005-02-20 07:00:00,5744.73,58537.9
1005-02-20 19:00:00,5778.61,59083.4
1005-02-21 07:00:00,5822.7,59442.2
1005-02-21 19:00:00,5846.12,59908.7
1005-02-22 07:00:00,5869.49,60384.8
1005-02-22 19:00:00,5896.63,60688.2
1005-02-23 07:00:00,5902.84,61186.0
1005-02-23 19:00:00,5939.97,61500.8
1005-02-24 07:00:00,5956.04,61929.9
1005-02-24 19:00:00,5973.75,62298.7
1005-02-25 07:00:00,5992.96,62628.1
1005-02-25 19:00:00,5988.0,62981.8
1005-02-26 07:00:00,6009.33,63205.0
1005-02-26 19:00:00,6017.79,63531.3
1005-02-27 07:00:00,6013.53,63881.7
1005-02-27 19:00:00,6015.43,64132.8
1005-02-28 07:00:00,6011.24,64448.1
1005-02-28 19:00:00,6020.57,64633.9
1005-03-01 07:00:00,6018.08,64775.9
1005-03-01 19:00:00,6002.77,65057.0
1005-03-02 07:00:00,5998.95,65149.6
1005-03-02 19:00:00,5989.41,65420.1
1005-03-03 07:00:00,5981.08,65533.4
1005-03-03 19:00:00,5961.62,65644.2
1005-03-04 07:00:00,5936.2,65770.0
1005-03-04 19:00:00,5925.01,65922.9
1005-03-05 07:00:00,5905.05,65882.4
1005-03-05 19:00:00,5875.18,66050.3
1005-03-06 07:00:00,5863.75,66004.9
1005-03-06 19:00:00,5821.07,66035.5
1005-03-07 07:00:00,5789.86,65992.2
1005-03-07 19:00:00,5766.63,66044.8
1005-03-08 07:00:00,5737.78,65949.6
1005-03-08 19:00:00,5669.79,65853.5
1005-03-09 07:00:00,5644.24,65778.8
1005-03-09 19:00:00,5621.85,65592.8
1005-03-10 07:00:00,5564.28,65480.1
1005-03-10 19:00:00,5510.88,65337.9
1005-03-11 07:00:00,5481.83,65020.0
1005-03-11 19:00:00,5428.02,64912.1
1005-03-12 07:00:00,5385.41,64689.5
1005-03-12 19:00:00,5325.27,64479.5
1005-03-13 07:00:00,5282.6,64212.2
1005-03-13 19:00:00,5216.15,63918.8
1005-03-14 07:00:00,5167.18,63524.0
1005-03-14 19:00:00,5093.87,63198.8
1005-03-15 07:00:00,5042.12,62847.5
1005-03-15 19:00:00,4990.7,62476.6
1005-03-16 07:00:00,4921.95,62065.8
1005-03-16 19:00:00,4855.61,61655.4
1005-03-17 07:00:00,4780.37,61179.3
1005-03-17 19:00:00,4725.66,60705.0
1005-03-18 07:00:00,4657.92,60234.2
1005-03-18 19:00:00,4598.51,59773.1
1005-03-19 07:00:00,4542.58,59247.7
1005-03-19 19:00:00,4477.79,58634.1
1005-03-20 07:00:00,4406.58,58154.7
1005-03-20 19:00:00,4323.72,57522.5
1005-03-21 07:00:00,4277.73,56938.7
1005-03-21 19:00:00,4188.52,56299.7
1005-03-22 07:00:00,4124.3,55773.2
1005-03-22 19:00:00,4079.74,55099.8
1005-03-23 07:00:00,4000.08,54432.7
1005-03-23 19:00:00,3930.05,53733.6
1005-03-24 07:00:00,3882.07,53068.3
1005-03-24 19:00:00,3792.94,52477.7
1005-03-25 07:00:00,3728.6,51756.5
1005-03-25 19:00:00,3676.79,51075.6
1005-03-26 07:00:00,3610.4,50341.9
1005-03-26 19:00:00,3557.71,49693.8
1005-03-27 07:00:00,3507.69,48905.0
1005-03-27 19:00:00,3433.72,48254.7
1005-03-28 07:00:00,3396.84,47564.5
